sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:45:28"
"Export Datum UTC";"2025-11-05T10:45:28.080Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"29.07.2025 00:15";"0,00"
"29.07.2025 00:30";"0,00"
"29.07.2025 00:45";"0,00"
"29.07.2025 01:00";"0,00"
"29.07.2025 01:15";"0,00"
"29.07.2025 01:30";"0,00"
"29.07.2025 01:45";"0,00"
"29.07.2025 02:00";"0,00"
"29.07.2025 02:15";"0,00"
"29.07.2025 02:30";"0,00"
"29.07.2025 02:45";"0,00"
"29.07.2025 03:00";"0,00"
"29.07.2025 03:15";"0,00"
"29.07.2025 03:30";"0,00"
"29.07.2025 03:45";"0,00"
"29.07.2025 04:00";"0,00"
"29.07.2025 04:15";"0,00"
"29.07.2025 04:30";"0,00"
"29.07.2025 04:45";"0,00"
"29.07.2025 05:00";"0,00"
"29.07.2025 05:15";"0,00"
"29.07.2025 05:30";"0,00"
"29.07.2025 05:45";"0,00"
"29.07.2025 06:00";"0,00"
"29.07.2025 06:15";"0,00"
"29.07.2025 06:30";"0,00"
"29.07.2025 06:45";"0,03"
"29.07.2025 07:00";"0,21"
"29.07.2025 07:15";"0,39"
"29.07.2025 07:30";"0,56"
"29.07.2025 07:45";"0,72"
"29.07.2025 08:00";"0,90"
"29.07.2025 08:15";"1,11"
"29.07.2025 08:30";"1,42"
"29.07.2025 08:45";"1,88"
"29.07.2025 09:00";"2,42"
"29.07.2025 09:15";"2,86"
"29.07.2025 09:30";"3,78"
"29.07.2025 09:45";"4,12"
"29.07.2025 10:00";"4,48"
"29.07.2025 10:15";"4,71"
"29.07.2025 10:30";"5,10"
"29.07.2025 10:45";"4,99"
"29.07.2025 11:00";"5,25"
"29.07.2025 11:15";"8,10"
"29.07.2025 11:30";"9,00"
"29.07.2025 11:45";"10,00"
"29.07.2025 12:00";"9,26"
"29.07.2025 12:15";"8,07"
"29.07.2025 12:30";"9,36"
"29.07.2025 12:45";"6,96"
"29.07.2025 13:00";"9,88"
"29.07.2025 13:15";"9,96"
"29.07.2025 13:30";"11,99"
"29.07.2025 13:45";"12,26"
"29.07.2025 14:00";"12,14"
"29.07.2025 14:15";"10,49"
"29.07.2025 14:30";"13,12"
"29.07.2025 14:45";"12,40"
"29.07.2025 15:00";"10,88"
"29.07.2025 15:15";"9,43"
"29.07.2025 15:30";"10,08"
"29.07.2025 15:45";"1,62"
"29.07.2025 16:00";"2,24"
"29.07.2025 16:15";"2,88"
"29.07.2025 16:30";"3,86"
"29.07.2025 16:45";"3,88"
"29.07.2025 17:00";"4,94"
"29.07.2025 17:15";"4,37"
"29.07.2025 17:30";"10,23"
"29.07.2025 17:45";"8,12"
"29.07.2025 18:00";"7,32"
"29.07.2025 18:15";"6,44"
"29.07.2025 18:30";"5,68"
"29.07.2025 18:45";"4,72"
"29.07.2025 19:00";"3,76"
"29.07.2025 19:15";"3,12"
"29.07.2025 19:30";"2,17"
"29.07.2025 19:45";"1,41"
"29.07.2025 20:00";"0,38"
"29.07.2025 20:15";"0,27"
"29.07.2025 20:30";"0,28"
"29.07.2025 20:45";"0,42"
"29.07.2025 21:00";"0,34"
"29.07.2025 21:15";"0,04"
"29.07.2025 21:30";"0,00"
"29.07.2025 21:45";"0,00"
"29.07.2025 22:00";"0,00"
"29.07.2025 22:15";"0,00"
"29.07.2025 22:30";"0,00"
"29.07.2025 22:45";"0,00"
"29.07.2025 23:00";"0,00"
"29.07.2025 23:15";"0,00"
"29.07.2025 23:30";"0,00"
"29.07.2025 23:45";"0,00"
"30.07.2025 00:00";"0,00"
"30.07.2025 00:15";"0,00"
"30.07.2025 00:30";"0,00"
"30.07.2025 00:45";"0,00"
"30.07.2025 01:00";"0,00"
"30.07.2025 01:15";"0,00"
"30.07.2025 01:30";"0,00"
"30.07.2025 01:45";"0,00"
"30.07.2025 02:00";"0,00"
"30.07.2025 02:15";"0,00"
"30.07.2025 02:30";"0,00"
"30.07.2025 02:45";"0,00"
"30.07.2025 03:00";"0,00"
"30.07.2025 03:15";"0,00"
"30.07.2025 03:30";"0,00"
"30.07.2025 03:45";"0,00"
"30.07.2025 04:00";"0,00"
"30.07.2025 04:15";"0,00"
"30.07.2025 04:30";"0,00"
"30.07.2025 04:45";"0,00"
"30.07.2025 05:00";"0,00"
"30.07.2025 05:15";"0,00"
"30.07.2025 05:30";"0,00"
"30.07.2025 05:45";"0,00"
"30.07.2025 06:00";"0,00"
"30.07.2025 06:15";"0,00"
"30.07.2025 06:30";"0,00"
"30.07.2025 06:45";"0,04"
"30.07.2025 07:00";"0,24"
"30.07.2025 07:15";"0,38"
"30.07.2025 07:30";"0,52"
"30.07.2025 07:45";"0,77"
"30.07.2025 08:00";"1,06"
"30.07.2025 08:15";"1,38"
"30.07.2025 08:30";"2,57"
"30.07.2025 08:45";"2,23"
"30.07.2025 09:00";"2,48"
"30.07.2025 09:15";"2,42"
"30.07.2025 09:30";"1,98"
"30.07.2025 09:45";"2,97"
"30.07.2025 10:00";"3,13"
"30.07.2025 10:15";"2,78"
"30.07.2025 10:30";"2,66"
"30.07.2025 10:45";"2,94"
"30.07.2025 11:00";"3,77"
"30.07.2025 11:15";"3,72"
"30.07.2025 11:30";"3,04"
"30.07.2025 11:45";"2,65"
"30.07.2025 12:00";"2,26"
"30.07.2025 12:15";"2,75"
"30.07.2025 12:30";"2,17"
"30.07.2025 12:45";"2,36"
"30.07.2025 13:00";"3,68"
"30.07.2025 13:15";"5,84"
"30.07.2025 13:30";"6,51"
"30.07.2025 13:45";"7,46"
"30.07.2025 14:00";"6,22"
"30.07.2025 14:15";"8,16"
"30.07.2025 14:30";"6,48"
"30.07.2025 14:45";"3,97"
"30.07.2025 15:00";"2,50"
"30.07.2025 15:15";"3,94"
"30.07.2025 15:30";"6,67"
"30.07.2025 15:45";"5,37"
"30.07.2025 16:00";"4,55"
"30.07.2025 16:15";"3,76"
"30.07.2025 16:30";"3,22"
"30.07.2025 16:45";"3,95"
"30.07.2025 17:00";"1,62"
"30.07.2025 17:15";"1,19"
"30.07.2025 17:30";"2,14"
"30.07.2025 17:45";"2,54"
"30.07.2025 18:00";"2,98"
"30.07.2025 18:15";"2,12"
"30.07.2025 18:30";"1,40"
"30.07.2025 18:45";"1,55"
"30.07.2025 19:00";"1,16"
"30.07.2025 19:15";"1,30"
"30.07.2025 19:30";"1,13"
"30.07.2025 19:45";"0,57"
"30.07.2025 20:00";"0,34"
"30.07.2025 20:15";"0,14"
"30.07.2025 20:30";"0,10"
"30.07.2025 20:45";"0,03"
"30.07.2025 21:00";"0,00"
"30.07.2025 21:15";"0,00"
"30.07.2025 21:30";"0,00"
"30.07.2025 21:45";"0,00"
"30.07.2025 22:00";"0,00"
"30.07.2025 22:15";"0,00"
"30.07.2025 22:30";"0,00"
"30.07.2025 22:45";"0,00"
"30.07.2025 23:00";"0,00"
"30.07.2025 23:15";"0,00"
