sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:45:50"
"Export Datum UTC";"2025-11-05T10:45:50.395Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"09.09.2025 00:15";"0,00"
"09.09.2025 00:30";"0,00"
"09.09.2025 00:45";"0,00"
"09.09.2025 01:00";"0,00"
"09.09.2025 01:15";"0,00"
"09.09.2025 01:30";"0,00"
"09.09.2025 01:45";"0,00"
"09.09.2025 02:00";"0,00"
"09.09.2025 02:15";"0,00"
"09.09.2025 02:30";"0,00"
"09.09.2025 02:45";"0,00"
"09.09.2025 03:00";"0,00"
"09.09.2025 03:15";"0,00"
"09.09.2025 03:30";"0,00"
"09.09.2025 03:45";"0,00"
"09.09.2025 04:00";"0,00"
"09.09.2025 04:15";"0,00"
"09.09.2025 04:30";"0,00"
"09.09.2025 04:45";"0,00"
"09.09.2025 05:00";"0,00"
"09.09.2025 05:15";"0,00"
"09.09.2025 05:30";"0,00"
"09.09.2025 05:45";"0,00"
"09.09.2025 06:00";"0,00"
"09.09.2025 06:15";"0,00"
"09.09.2025 06:30";"0,00"
"09.09.2025 06:45";"0,00"
"09.09.2025 07:00";"0,00"
"09.09.2025 07:15";"0,00"
"09.09.2025 07:30";"0,00"
"09.09.2025 07:45";"0,00"
"09.09.2025 08:00";"0,00"
"09.09.2025 08:15";"0,00"
"09.09.2025 08:30";"0,01"
"09.09.2025 08:45";"0,31"
"09.09.2025 09:00";"0,40"
"09.09.2025 09:15";"1,35"
"09.09.2025 09:30";"1,93"
"09.09.2025 09:45";"1,27"
"09.09.2025 10:00";"1,17"
"09.09.2025 10:15";"1,78"
"09.09.2025 10:30";"1,41"
"09.09.2025 10:45";"1,52"
"09.09.2025 11:00";"3,15"
"09.09.2025 11:15";"2,30"
"09.09.2025 11:30";"2,17"
"09.09.2025 11:45";"3,88"
"09.09.2025 12:00";"3,34"
"09.09.2025 12:15";"8,75"
"09.09.2025 12:30";"6,78"
"09.09.2025 12:45";"7,86"
"09.09.2025 13:00";"7,43"
"09.09.2025 13:15";"3,42"
"09.09.2025 13:30";"4,00"
"09.09.2025 13:45";"3,27"
"09.09.2025 14:00";"7,56"
"09.09.2025 14:15";"11,02"
"09.09.2025 14:30";"10,36"
"09.09.2025 14:45";"6,27"
"09.09.2025 15:00";"5,99"
"09.09.2025 15:15";"2,60"
"09.09.2025 15:30";"4,22"
"09.09.2025 15:45";"5,70"
"09.09.2025 16:00";"8,02"
"09.09.2025 16:15";"5,76"
"09.09.2025 16:30";"5,12"
"09.09.2025 16:45";"2,32"
"09.09.2025 17:00";"2,30"
"09.09.2025 17:15";"2,22"
"09.09.2025 17:30";"5,32"
"09.09.2025 17:45";"5,41"
"09.09.2025 18:00";"4,29"
"09.09.2025 18:15";"1,00"
"09.09.2025 18:30";"2,67"
"09.09.2025 18:45";"2,96"
"09.09.2025 19:00";"2,06"
"09.09.2025 19:15";"1,30"
"09.09.2025 19:30";"0,54"
"09.09.2025 19:45";"0,10"
"09.09.2025 20:00";"0,00"
"09.09.2025 20:15";"0,00"
"09.09.2025 20:30";"0,00"
"09.09.2025 20:45";"0,00"
"09.09.2025 21:00";"0,00"
"09.09.2025 21:15";"0,00"
"09.09.2025 21:30";"0,00"
"09.09.2025 21:45";"0,00"
"09.09.2025 22:00";"0,00"
"09.09.2025 22:15";"0,00"
"09.09.2025 22:30";"0,00"
"09.09.2025 22:45";"0,00"
"09.09.2025 23:00";"0,00"
"09.09.2025 23:15";"0,00"
"09.09.2025 23:30";"0,00"
"09.09.2025 23:45";"0,00"
"10.09.2025 00:00";"0,00"
"10.09.2025 00:15";"0,00"
"10.09.2025 00:30";"0,00"
"10.09.2025 00:45";"0,00"
"10.09.2025 01:00";"0,00"
"10.09.2025 01:15";"0,00"
"10.09.2025 01:30";"0,00"
"10.09.2025 01:45";"0,00"
"10.09.2025 02:00";"0,00"
"10.09.2025 02:15";"0,00"
"10.09.2025 02:30";"0,00"
"10.09.2025 02:45";"0,00"
"10.09.2025 03:00";"0,00"
"10.09.2025 03:15";"0,00"
"10.09.2025 03:30";"0,00"
"10.09.2025 03:45";"0,00"
"10.09.2025 04:00";"0,00"
"10.09.2025 04:15";"0,00"
"10.09.2025 04:30";"0,00"
"10.09.2025 04:45";"0,00"
"10.09.2025 05:00";"0,00"
"10.09.2025 05:15";"0,00"
"10.09.2025 05:30";"0,00"
"10.09.2025 05:45";"0,00"
"10.09.2025 06:00";"0,00"
"10.09.2025 06:15";"0,00"
"10.09.2025 06:30";"0,00"
"10.09.2025 06:45";"0,00"
"10.09.2025 07:00";"0,00"
"10.09.2025 07:15";"0,00"
"10.09.2025 07:30";"0,01"
"10.09.2025 07:45";"0,22"
"10.09.2025 08:00";"0,43"
"10.09.2025 08:15";"0,58"
"10.09.2025 08:30";"0,88"
"10.09.2025 08:45";"0,85"
"10.09.2025 09:00";"1,16"
"10.09.2025 09:15";"1,37"
"10.09.2025 09:30";"1,70"
"10.09.2025 09:45";"2,49"
"10.09.2025 10:00";"3,10"
"10.09.2025 10:15";"2,50"
"10.09.2025 10:30";"1,94"
"10.09.2025 10:45";"1,84"
"10.09.2025 11:00";"2,64"
"10.09.2025 11:15";"3,26"
"10.09.2025 11:30";"3,51"
"10.09.2025 11:45";"3,04"
"10.09.2025 12:00";"2,50"
"10.09.2025 12:15";"2,21"
"10.09.2025 12:30";"2,63"
"10.09.2025 12:45";"3,69"
"10.09.2025 13:00";"4,27"
"10.09.2025 13:15";"10,06"
"10.09.2025 13:30";"9,36"
"10.09.2025 13:45";"9,57"
"10.09.2025 14:00";"10,50"
"10.09.2025 14:15";"11,09"
"10.09.2025 14:30";"10,56"
"10.09.2025 14:45";"10,89"
"10.09.2025 15:00";"10,85"
"10.09.2025 15:15";"10,76"
"10.09.2025 15:30";"10,21"
"10.09.2025 15:45";"9,95"
"10.09.2025 16:00";"9,73"
"10.09.2025 16:15";"9,38"
"10.09.2025 16:30";"8,98"
"10.09.2025 16:45";"8,51"
"10.09.2025 17:00";"7,97"
"10.09.2025 17:15";"7,26"
"10.09.2025 17:30";"6,44"
"10.09.2025 17:45";"5,85"
"10.09.2025 18:00";"5,14"
"10.09.2025 18:15";"4,39"
"10.09.2025 18:30";"3,79"
"10.09.2025 18:45";"1,08"
"10.09.2025 19:00";"1,63"
"10.09.2025 19:15";"1,14"
"10.09.2025 19:30";"0,47"
"10.09.2025 19:45";"0,03"
"10.09.2025 20:00";"0,00"
"10.09.2025 20:15";"0,00"
"10.09.2025 20:30";"0,00"
"10.09.2025 20:45";"0,00"
"10.09.2025 21:00";"0,00"
"10.09.2025 21:15";"0,00"
"10.09.2025 21:30";"0,00"
"10.09.2025 21:45";"0,00"
"10.09.2025 22:00";"0,00"
"10.09.2025 22:15";"0,00"
"10.09.2025 22:30";"0,00"
"10.09.2025 22:45";"0,00"
"10.09.2025 23:00";"0,00"
"10.09.2025 23:15";"0,00"
