sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:44:24"
"Export Datum UTC";"2025-11-05T10:44:24.309Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"15.04.2025 00:15";"0,00"
"15.04.2025 00:30";"0,00"
"15.04.2025 00:45";"0,00"
"15.04.2025 01:00";"0,00"
"15.04.2025 01:15";"0,00"
"15.04.2025 01:30";"0,00"
"15.04.2025 01:45";"0,00"
"15.04.2025 02:00";"0,00"
"15.04.2025 02:15";"0,00"
"15.04.2025 02:30";"0,00"
"15.04.2025 02:45";"0,00"
"15.04.2025 03:00";"0,00"
"15.04.2025 03:15";"0,00"
"15.04.2025 03:30";"0,00"
"15.04.2025 03:45";"0,00"
"15.04.2025 04:00";"0,00"
"15.04.2025 04:15";"0,00"
"15.04.2025 04:30";"0,00"
"15.04.2025 04:45";"0,00"
"15.04.2025 05:00";"0,00"
"15.04.2025 05:15";"0,00"
"15.04.2025 05:30";"0,00"
"15.04.2025 05:45";"0,00"
"15.04.2025 06:00";"0,00"
"15.04.2025 06:15";"0,00"
"15.04.2025 06:30";"0,00"
"15.04.2025 06:45";"0,00"
"15.04.2025 07:00";"0,00"
"15.04.2025 07:15";"0,06"
"15.04.2025 07:30";"0,26"
"15.04.2025 07:45";"0,42"
"15.04.2025 08:00";"0,56"
"15.04.2025 08:15";"0,71"
"15.04.2025 08:30";"0,99"
"15.04.2025 08:45";"1,22"
"15.04.2025 09:00";"1,64"
"15.04.2025 09:15";"1,67"
"15.04.2025 09:30";"1,75"
"15.04.2025 09:45";"1,58"
"15.04.2025 10:00";"1,38"
"15.04.2025 10:15";"0,98"
"15.04.2025 10:30";"0,79"
"15.04.2025 10:45";"0,71"
"15.04.2025 11:00";"0,72"
"15.04.2025 11:15";"0,92"
"15.04.2025 11:30";"1,01"
"15.04.2025 11:45";"0,90"
"15.04.2025 12:00";"1,23"
"15.04.2025 12:15";"1,25"
"15.04.2025 12:30";"2,03"
"15.04.2025 12:45";"2,39"
"15.04.2025 13:00";"2,28"
"15.04.2025 13:15";"2,35"
"15.04.2025 13:30";"4,21"
"15.04.2025 13:45";"4,63"
"15.04.2025 14:00";"3,30"
"15.04.2025 14:15";"5,56"
"15.04.2025 14:30";"10,51"
"15.04.2025 14:45";"10,66"
"15.04.2025 15:00";"10,38"
"15.04.2025 15:15";"8,11"
"15.04.2025 15:30";"11,73"
"15.04.2025 15:45";"9,44"
"15.04.2025 16:00";"5,77"
"15.04.2025 16:15";"6,00"
"15.04.2025 16:30";"6,38"
"15.04.2025 16:45";"9,64"
"15.04.2025 17:00";"9,02"
"15.04.2025 17:15";"8,54"
"15.04.2025 17:30";"4,42"
"15.04.2025 17:45";"5,38"
"15.04.2025 18:00";"6,04"
"15.04.2025 18:15";"5,75"
"15.04.2025 18:30";"2,47"
"15.04.2025 18:45";"1,62"
"15.04.2025 19:00";"2,44"
"15.04.2025 19:15";"1,17"
"15.04.2025 19:30";"0,60"
"15.04.2025 19:45";"0,29"
"15.04.2025 20:00";"0,12"
"15.04.2025 20:15";"0,00"
"15.04.2025 20:30";"0,00"
"15.04.2025 20:45";"0,00"
"15.04.2025 21:00";"0,00"
"15.04.2025 21:15";"0,00"
"15.04.2025 21:30";"0,00"
"15.04.2025 21:45";"0,00"
"15.04.2025 22:00";"0,00"
"15.04.2025 22:15";"0,00"
"15.04.2025 22:30";"0,00"
"15.04.2025 22:45";"0,00"
"15.04.2025 23:00";"0,00"
"15.04.2025 23:15";"0,00"
"15.04.2025 23:30";"0,00"
"15.04.2025 23:45";"0,00"
"16.04.2025 00:00";"0,00"
"16.04.2025 00:15";"0,00"
"16.04.2025 00:30";"0,00"
"16.04.2025 00:45";"0,00"
"16.04.2025 01:00";"0,00"
"16.04.2025 01:15";"0,00"
"16.04.2025 01:30";"0,00"
"16.04.2025 01:45";"0,00"
"16.04.2025 02:00";"0,00"
"16.04.2025 02:15";"0,00"
"16.04.2025 02:30";"0,00"
"16.04.2025 02:45";"0,00"
"16.04.2025 03:00";"0,00"
"16.04.2025 03:15";"0,00"
"16.04.2025 03:30";"0,00"
"16.04.2025 03:45";"0,00"
"16.04.2025 04:00";"0,00"
"16.04.2025 04:15";"0,00"
"16.04.2025 04:30";"0,00"
"16.04.2025 04:45";"0,00"
"16.04.2025 05:00";"0,00"
"16.04.2025 05:15";"0,00"
"16.04.2025 05:30";"0,00"
"16.04.2025 05:45";"0,00"
"16.04.2025 06:00";"0,00"
"16.04.2025 06:15";"0,00"
"16.04.2025 06:30";"0,00"
"16.04.2025 06:45";"0,00"
"16.04.2025 07:00";"0,03"
"16.04.2025 07:15";"0,28"
"16.04.2025 07:30";"0,55"
"16.04.2025 07:45";"0,71"
"16.04.2025 08:00";"0,81"
"16.04.2025 08:15";"1,21"
"16.04.2025 08:30";"1,22"
"16.04.2025 08:45";"1,57"
"16.04.2025 09:00";"2,10"
"16.04.2025 09:15";"2,70"
"16.04.2025 09:30";"2,62"
"16.04.2025 09:45";"1,35"
"16.04.2025 10:00";"0,75"
"16.04.2025 10:15";"0,64"
"16.04.2025 10:30";"0,89"
"16.04.2025 10:45";"0,72"
"16.04.2025 11:00";"0,89"
"16.04.2025 11:15";"0,99"
"16.04.2025 11:30";"0,88"
"16.04.2025 11:45";"0,83"
"16.04.2025 12:00";"0,90"
"16.04.2025 12:15";"0,81"
"16.04.2025 12:30";"0,44"
"16.04.2025 12:45";"0,90"
"16.04.2025 13:00";"1,32"
"16.04.2025 13:15";"1,42"
"16.04.2025 13:30";"1,31"
"16.04.2025 13:45";"0,84"
"16.04.2025 14:00";"0,78"
"16.04.2025 14:15";"0,44"
"16.04.2025 14:30";"0,90"
"16.04.2025 14:45";"1,25"
"16.04.2025 15:00";"1,46"
"16.04.2025 15:15";"1,00"
"16.04.2025 15:30";"1,31"
"16.04.2025 15:45";"0,68"
"16.04.2025 16:00";"0,52"
"16.04.2025 16:15";"0,90"
"16.04.2025 16:30";"0,90"
"16.04.2025 16:45";"0,59"
"16.04.2025 17:00";"0,70"
"16.04.2025 17:15";"0,61"
"16.04.2025 17:30";"0,54"
"16.04.2025 17:45";"0,62"
"16.04.2025 18:00";"0,75"
"16.04.2025 18:15";"0,84"
"16.04.2025 18:30";"0,46"
"16.04.2025 18:45";"0,25"
"16.04.2025 19:00";"0,14"
"16.04.2025 19:15";"0,12"
"16.04.2025 19:30";"0,06"
"16.04.2025 19:45";"0,00"
"16.04.2025 20:00";"0,00"
"16.04.2025 20:15";"0,00"
"16.04.2025 20:30";"0,00"
"16.04.2025 20:45";"0,00"
"16.04.2025 21:00";"0,00"
"16.04.2025 21:15";"0,00"
"16.04.2025 21:30";"0,00"
"16.04.2025 21:45";"0,00"
"16.04.2025 22:00";"0,00"
"16.04.2025 22:15";"0,00"
"16.04.2025 22:30";"0,00"
"16.04.2025 22:45";"0,00"
"16.04.2025 23:00";"0,00"
"16.04.2025 23:15";"0,00"
