sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:46:08"
"Export Datum UTC";"2025-11-05T10:46:08.067Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"14.10.2025 00:15";"0,00"
"14.10.2025 00:30";"0,00"
"14.10.2025 00:45";"0,00"
"14.10.2025 01:00";"0,00"
"14.10.2025 01:15";"0,00"
"14.10.2025 01:30";"0,00"
"14.10.2025 01:45";"0,00"
"14.10.2025 02:00";"0,00"
"14.10.2025 02:15";"0,00"
"14.10.2025 02:30";"0,00"
"14.10.2025 02:45";"0,00"
"14.10.2025 03:00";"0,00"
"14.10.2025 03:15";"0,00"
"14.10.2025 03:30";"0,00"
"14.10.2025 03:45";"0,00"
"14.10.2025 04:00";"0,00"
"14.10.2025 04:15";"0,00"
"14.10.2025 04:30";"0,00"
"14.10.2025 04:45";"0,00"
"14.10.2025 05:00";"0,00"
"14.10.2025 05:15";"0,00"
"14.10.2025 05:30";"0,00"
"14.10.2025 05:45";"0,00"
"14.10.2025 06:00";"0,00"
"14.10.2025 06:15";"0,00"
"14.10.2025 06:30";"0,00"
"14.10.2025 06:45";"0,00"
"14.10.2025 07:00";"0,00"
"14.10.2025 07:15";"0,00"
"14.10.2025 07:30";"0,00"
"14.10.2025 07:45";"0,00"
"14.10.2025 08:00";"0,00"
"14.10.2025 08:15";"0,00"
"14.10.2025 08:30";"0,12"
"14.10.2025 08:45";"0,31"
"14.10.2025 09:00";"0,50"
"14.10.2025 09:15";"0,67"
"14.10.2025 09:30";"0,80"
"14.10.2025 09:45";"1,02"
"14.10.2025 10:00";"1,38"
"14.10.2025 10:15";"1,70"
"14.10.2025 10:30";"2,02"
"14.10.2025 10:45";"2,47"
"14.10.2025 11:00";"3,44"
"14.10.2025 11:15";"3,11"
"14.10.2025 11:30";"2,68"
"14.10.2025 11:45";"2,94"
"14.10.2025 12:00";"2,42"
"14.10.2025 12:15";"2,79"
"14.10.2025 12:30";"3,22"
"14.10.2025 12:45";"4,57"
"14.10.2025 13:00";"5,96"
"14.10.2025 13:15";"7,02"
"14.10.2025 13:30";"5,47"
"14.10.2025 13:45";"7,93"
"14.10.2025 14:00";"6,08"
"14.10.2025 14:15";"7,63"
"14.10.2025 14:30";"6,99"
"14.10.2025 14:45";"9,70"
"14.10.2025 15:00";"9,34"
"14.10.2025 15:15";"8,88"
"14.10.2025 15:30";"8,52"
"14.10.2025 15:45";"8,06"
"14.10.2025 16:00";"7,69"
"14.10.2025 16:15";"7,07"
"14.10.2025 16:30";"5,42"
"14.10.2025 16:45";"5,50"
"14.10.2025 17:00";"4,91"
"14.10.2025 17:15";"4,28"
"14.10.2025 17:30";"3,72"
"14.10.2025 17:45";"3,05"
"14.10.2025 18:00";"1,56"
"14.10.2025 18:15";"0,60"
"14.10.2025 18:30";"0,22"
"14.10.2025 18:45";"0,05"
"14.10.2025 19:00";"0,00"
"14.10.2025 19:15";"0,00"
"14.10.2025 19:30";"0,00"
"14.10.2025 19:45";"0,00"
"14.10.2025 20:00";"0,00"
"14.10.2025 20:15";"0,00"
"14.10.2025 20:30";"0,00"
"14.10.2025 20:45";"0,00"
"14.10.2025 21:00";"0,00"
"14.10.2025 21:15";"0,00"
"14.10.2025 21:30";"0,00"
"14.10.2025 21:45";"0,00"
"14.10.2025 22:00";"0,00"
"14.10.2025 22:15";"0,00"
"14.10.2025 22:30";"0,00"
"14.10.2025 22:45";"0,00"
"14.10.2025 23:00";"0,00"
"14.10.2025 23:15";"0,00"
"14.10.2025 23:30";"0,00"
"14.10.2025 23:45";"0,00"
"15.10.2025 00:00";"0,00"
"15.10.2025 00:15";"0,00"
"15.10.2025 00:30";"0,00"
"15.10.2025 00:45";"0,00"
"15.10.2025 01:00";"0,00"
"15.10.2025 01:15";"0,00"
"15.10.2025 01:30";"0,00"
"15.10.2025 01:45";"0,00"
"15.10.2025 02:00";"0,00"
"15.10.2025 02:15";"0,00"
"15.10.2025 02:30";"0,00"
"15.10.2025 02:45";"0,00"
"15.10.2025 03:00";"0,00"
"15.10.2025 03:15";"0,00"
"15.10.2025 03:30";"0,00"
"15.10.2025 03:45";"0,00"
"15.10.2025 04:00";"0,00"
"15.10.2025 04:15";"0,00"
"15.10.2025 04:30";"0,00"
"15.10.2025 04:45";"0,00"
"15.10.2025 05:00";"0,00"
"15.10.2025 05:15";"0,00"
"15.10.2025 05:30";"0,00"
"15.10.2025 05:45";"0,00"
"15.10.2025 06:00";"0,00"
"15.10.2025 06:15";"0,00"
"15.10.2025 06:30";"0,00"
"15.10.2025 06:45";"0,00"
"15.10.2025 07:00";"0,00"
"15.10.2025 07:15";"0,00"
"15.10.2025 07:30";"0,00"
"15.10.2025 07:45";"0,00"
"15.10.2025 08:00";"0,00"
"15.10.2025 08:15";"0,00"
"15.10.2025 08:30";"0,08"
"15.10.2025 08:45";"0,22"
"15.10.2025 09:00";"0,33"
"15.10.2025 09:15";"0,54"
"15.10.2025 09:30";"0,77"
"15.10.2025 09:45";"0,88"
"15.10.2025 10:00";"0,96"
"15.10.2025 10:15";"1,26"
"15.10.2025 10:30";"1,41"
"15.10.2025 10:45";"1,40"
"15.10.2025 11:00";"1,69"
"15.10.2025 11:15";"2,52"
"15.10.2025 11:30";"3,28"
"15.10.2025 11:45";"2,20"
"15.10.2025 12:00";"2,47"
"15.10.2025 12:15";"4,90"
"15.10.2025 12:30";"7,71"
"15.10.2025 12:45";"9,07"
"15.10.2025 13:00";"9,22"
"15.10.2025 13:15";"9,36"
"15.10.2025 13:30";"9,46"
"15.10.2025 13:45";"9,50"
"15.10.2025 14:00";"9,50"
"15.10.2025 14:15";"9,46"
"15.10.2025 14:30";"9,32"
"15.10.2025 14:45";"9,18"
"15.10.2025 15:00";"9,10"
"15.10.2025 15:15";"8,87"
"15.10.2025 15:30";"8,61"
"15.10.2025 15:45";"8,18"
"15.10.2025 16:00";"7,76"
"15.10.2025 16:15";"7,03"
"15.10.2025 16:30";"6,45"
"15.10.2025 16:45";"5,66"
"15.10.2025 17:00";"5,14"
"15.10.2025 17:15";"4,54"
"15.10.2025 17:30";"3,94"
"15.10.2025 17:45";"3,25"
"15.10.2025 18:00";"2,35"
"15.10.2025 18:15";"1,62"
"15.10.2025 18:30";"0,81"
"15.10.2025 18:45";"0,09"
"15.10.2025 19:00";"0,00"
"15.10.2025 19:15";"0,00"
"15.10.2025 19:30";"0,00"
"15.10.2025 19:45";"0,00"
"15.10.2025 20:00";"0,00"
"15.10.2025 20:15";"0,00"
"15.10.2025 20:30";"0,00"
"15.10.2025 20:45";"0,00"
"15.10.2025 21:00";"0,00"
"15.10.2025 21:15";"0,00"
"15.10.2025 21:30";"0,00"
"15.10.2025 21:45";"0,00"
"15.10.2025 22:00";"0,00"
"15.10.2025 22:15";"0,00"
"15.10.2025 22:30";"0,00"
"15.10.2025 22:45";"0,00"
"15.10.2025 23:00";"0,00"
"15.10.2025 23:15";"0,00"
