sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:44:18"
"Export Datum UTC";"2025-11-05T10:44:18.220Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"08.04.2025 00:15";"0,00"
"08.04.2025 00:30";"0,00"
"08.04.2025 00:45";"0,00"
"08.04.2025 01:00";"0,00"
"08.04.2025 01:15";"0,00"
"08.04.2025 01:30";"0,00"
"08.04.2025 01:45";"0,00"
"08.04.2025 02:00";"0,00"
"08.04.2025 02:15";"0,00"
"08.04.2025 02:30";"0,00"
"08.04.2025 02:45";"0,00"
"08.04.2025 03:00";"0,00"
"08.04.2025 03:15";"0,00"
"08.04.2025 03:30";"0,00"
"08.04.2025 03:45";"0,00"
"08.04.2025 04:00";"0,00"
"08.04.2025 04:15";"0,00"
"08.04.2025 04:30";"0,00"
"08.04.2025 04:45";"0,00"
"08.04.2025 05:00";"0,00"
"08.04.2025 05:15";"0,00"
"08.04.2025 05:30";"0,00"
"08.04.2025 05:45";"0,00"
"08.04.2025 06:00";"0,00"
"08.04.2025 06:15";"0,00"
"08.04.2025 06:30";"0,00"
"08.04.2025 06:45";"0,00"
"08.04.2025 07:00";"0,00"
"08.04.2025 07:15";"0,03"
"08.04.2025 07:30";"0,20"
"08.04.2025 07:45";"0,35"
"08.04.2025 08:00";"0,49"
"08.04.2025 08:15";"0,59"
"08.04.2025 08:30";"0,66"
"08.04.2025 08:45";"1,03"
"08.04.2025 09:00";"1,43"
"08.04.2025 09:15";"1,77"
"08.04.2025 09:30";"2,35"
"08.04.2025 09:45";"3,10"
"08.04.2025 10:00";"3,94"
"08.04.2025 10:15";"4,80"
"08.04.2025 10:30";"5,64"
"08.04.2025 10:45";"6,39"
"08.04.2025 11:00";"7,15"
"08.04.2025 11:15";"7,80"
"08.04.2025 11:30";"8,50"
"08.04.2025 11:45";"8,95"
"08.04.2025 12:00";"9,46"
"08.04.2025 12:15";"9,94"
"08.04.2025 12:30";"10,32"
"08.04.2025 12:45";"10,55"
"08.04.2025 13:00";"10,96"
"08.04.2025 13:15";"11,10"
"08.04.2025 13:30";"11,40"
"08.04.2025 13:45";"11,63"
"08.04.2025 14:00";"11,47"
"08.04.2025 14:15";"11,48"
"08.04.2025 14:30";"11,40"
"08.04.2025 14:45";"11,21"
"08.04.2025 15:00";"11,10"
"08.04.2025 15:15";"11,31"
"08.04.2025 15:30";"11,06"
"08.04.2025 15:45";"10,85"
"08.04.2025 16:00";"10,28"
"08.04.2025 16:15";"10,36"
"08.04.2025 16:30";"9,80"
"08.04.2025 16:45";"8,82"
"08.04.2025 17:00";"8,99"
"08.04.2025 17:15";"8,27"
"08.04.2025 17:30";"7,20"
"08.04.2025 17:45";"6,91"
"08.04.2025 18:00";"5,96"
"08.04.2025 18:15";"5,36"
"08.04.2025 18:30";"4,54"
"08.04.2025 18:45";"3,77"
"08.04.2025 19:00";"2,87"
"08.04.2025 19:15";"2,06"
"08.04.2025 19:30";"1,26"
"08.04.2025 19:45";"0,74"
"08.04.2025 20:00";"0,27"
"08.04.2025 20:15";"0,01"
"08.04.2025 20:30";"0,00"
"08.04.2025 20:45";"0,00"
"08.04.2025 21:00";"0,00"
"08.04.2025 21:15";"0,00"
"08.04.2025 21:30";"0,00"
"08.04.2025 21:45";"0,00"
"08.04.2025 22:00";"0,00"
"08.04.2025 22:15";"0,00"
"08.04.2025 22:30";"0,00"
"08.04.2025 22:45";"0,00"
"08.04.2025 23:00";"0,00"
"08.04.2025 23:15";"0,00"
"08.04.2025 23:30";"0,00"
"08.04.2025 23:45";"0,00"
"09.04.2025 00:00";"0,00"
"09.04.2025 00:15";"0,00"
"09.04.2025 00:30";"0,00"
"09.04.2025 00:45";"0,00"
"09.04.2025 01:00";"0,00"
"09.04.2025 01:15";"0,00"
"09.04.2025 01:30";"0,00"
"09.04.2025 01:45";"0,00"
"09.04.2025 02:00";"0,00"
"09.04.2025 02:15";"0,00"
"09.04.2025 02:30";"0,00"
"09.04.2025 02:45";"0,00"
"09.04.2025 03:00";"0,00"
"09.04.2025 03:15";"0,00"
"09.04.2025 03:30";"0,00"
"09.04.2025 03:45";"0,00"
"09.04.2025 04:00";"0,00"
"09.04.2025 04:15";"0,00"
"09.04.2025 04:30";"0,00"
"09.04.2025 04:45";"0,00"
"09.04.2025 05:00";"0,00"
"09.04.2025 05:15";"0,00"
"09.04.2025 05:30";"0,00"
"09.04.2025 05:45";"0,00"
"09.04.2025 06:00";"0,00"
"09.04.2025 06:15";"0,00"
"09.04.2025 06:30";"0,00"
"09.04.2025 06:45";"0,00"
"09.04.2025 07:00";"0,00"
"09.04.2025 07:15";"0,07"
"09.04.2025 07:30";"0,31"
"09.04.2025 07:45";"0,40"
"09.04.2025 08:00";"0,66"
"09.04.2025 08:15";"0,96"
"09.04.2025 08:30";"1,03"
"09.04.2025 08:45";"1,20"
"09.04.2025 09:00";"1,35"
"09.04.2025 09:15";"1,55"
"09.04.2025 09:30";"2,38"
"09.04.2025 09:45";"3,32"
"09.04.2025 10:00";"3,78"
"09.04.2025 10:15";"4,88"
"09.04.2025 10:30";"5,20"
"09.04.2025 10:45";"5,84"
"09.04.2025 11:00";"5,63"
"09.04.2025 11:15";"7,78"
"09.04.2025 11:30";"8,15"
"09.04.2025 11:45";"8,64"
"09.04.2025 12:00";"8,91"
"09.04.2025 12:15";"9,24"
"09.04.2025 12:30";"10,93"
"09.04.2025 12:45";"9,46"
"09.04.2025 13:00";"8,00"
"09.04.2025 13:15";"11,52"
"09.04.2025 13:30";"10,58"
"09.04.2025 13:45";"9,92"
"09.04.2025 14:00";"10,06"
"09.04.2025 14:15";"11,08"
"09.04.2025 14:30";"11,62"
"09.04.2025 14:45";"11,38"
"09.04.2025 15:00";"11,29"
"09.04.2025 15:15";"10,88"
"09.04.2025 15:30";"9,83"
"09.04.2025 15:45";"10,34"
"09.04.2025 16:00";"10,41"
"09.04.2025 16:15";"10,03"
"09.04.2025 16:30";"9,66"
"09.04.2025 16:45";"9,11"
"09.04.2025 17:00";"8,65"
"09.04.2025 17:15";"7,97"
"09.04.2025 17:30";"7,29"
"09.04.2025 17:45";"6,60"
"09.04.2025 18:00";"5,84"
"09.04.2025 18:15";"5,03"
"09.04.2025 18:30";"4,15"
"09.04.2025 18:45";"3,37"
"09.04.2025 19:00";"2,61"
"09.04.2025 19:15";"1,89"
"09.04.2025 19:30";"1,22"
"09.04.2025 19:45";"0,70"
"09.04.2025 20:00";"0,26"
"09.04.2025 20:15";"0,02"
"09.04.2025 20:30";"0,00"
"09.04.2025 20:45";"0,00"
"09.04.2025 21:00";"0,00"
"09.04.2025 21:15";"0,00"
"09.04.2025 21:30";"0,00"
"09.04.2025 21:45";"0,00"
"09.04.2025 22:00";"0,00"
"09.04.2025 22:15";"0,00"
"09.04.2025 22:30";"0,00"
"09.04.2025 22:45";"0,00"
"09.04.2025 23:00";"0,00"
"09.04.2025 23:15";"0,00"
