sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:46:11"
"Export Datum UTC";"2025-11-05T10:46:11.382Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"21.10.2025 00:15";"0,00"
"21.10.2025 00:30";"0,00"
"21.10.2025 00:45";"0,00"
"21.10.2025 01:00";"0,00"
"21.10.2025 01:15";"0,00"
"21.10.2025 01:30";"0,00"
"21.10.2025 01:45";"0,00"
"21.10.2025 02:00";"0,00"
"21.10.2025 02:15";"0,00"
"21.10.2025 02:30";"0,00"
"21.10.2025 02:45";"0,00"
"21.10.2025 03:00";"0,00"
"21.10.2025 03:15";"0,00"
"21.10.2025 03:30";"0,00"
"21.10.2025 03:45";"0,00"
"21.10.2025 04:00";"0,00"
"21.10.2025 04:15";"0,00"
"21.10.2025 04:30";"0,00"
"21.10.2025 04:45";"0,00"
"21.10.2025 05:00";"0,00"
"21.10.2025 05:15";"0,00"
"21.10.2025 05:30";"0,00"
"21.10.2025 05:45";"0,00"
"21.10.2025 06:00";"0,00"
"21.10.2025 06:15";"0,00"
"21.10.2025 06:30";"0,00"
"21.10.2025 06:45";"0,00"
"21.10.2025 07:00";"0,00"
"21.10.2025 07:15";"0,00"
"21.10.2025 07:30";"0,00"
"21.10.2025 07:45";"0,00"
"21.10.2025 08:00";"0,00"
"21.10.2025 08:15";"0,00"
"21.10.2025 08:30";"0,16"
"21.10.2025 08:45";"0,29"
"21.10.2025 09:00";"0,53"
"21.10.2025 09:15";"0,48"
"21.10.2025 09:30";"0,57"
"21.10.2025 09:45";"0,59"
"21.10.2025 10:00";"0,66"
"21.10.2025 10:15";"0,65"
"21.10.2025 10:30";"1,11"
"21.10.2025 10:45";"1,34"
"21.10.2025 11:00";"1,22"
"21.10.2025 11:15";"1,37"
"21.10.2025 11:30";"1,16"
"21.10.2025 11:45";"1,17"
"21.10.2025 12:00";"1,46"
"21.10.2025 12:15";"1,74"
"21.10.2025 12:30";"2,55"
"21.10.2025 12:45";"5,27"
"21.10.2025 13:00";"3,39"
"21.10.2025 13:15";"2,95"
"21.10.2025 13:30";"2,96"
"21.10.2025 13:45";"3,10"
"21.10.2025 14:00";"2,64"
"21.10.2025 14:15";"3,41"
"21.10.2025 14:30";"4,19"
"21.10.2025 14:45";"3,22"
"21.10.2025 15:00";"2,94"
"21.10.2025 15:15";"5,75"
"21.10.2025 15:30";"6,09"
"21.10.2025 15:45";"6,14"
"21.10.2025 16:00";"5,27"
"21.10.2025 16:15";"4,76"
"21.10.2025 16:30";"3,02"
"21.10.2025 16:45";"2,43"
"21.10.2025 17:00";"0,94"
"21.10.2025 17:15";"0,61"
"21.10.2025 17:30";"0,32"
"21.10.2025 17:45";"0,29"
"21.10.2025 18:00";"0,24"
"21.10.2025 18:15";"0,02"
"21.10.2025 18:30";"0,00"
"21.10.2025 18:45";"0,00"
"21.10.2025 19:00";"0,00"
"21.10.2025 19:15";"0,00"
"21.10.2025 19:30";"0,00"
"21.10.2025 19:45";"0,00"
"21.10.2025 20:00";"0,00"
"21.10.2025 20:15";"0,00"
"21.10.2025 20:30";"0,00"
"21.10.2025 20:45";"0,00"
"21.10.2025 21:00";"0,00"
"21.10.2025 21:15";"0,00"
"21.10.2025 21:30";"0,00"
"21.10.2025 21:45";"0,00"
"21.10.2025 22:00";"0,00"
"21.10.2025 22:15";"0,00"
"21.10.2025 22:30";"0,00"
"21.10.2025 22:45";"0,00"
"21.10.2025 23:00";"0,00"
"21.10.2025 23:15";"0,00"
"21.10.2025 23:30";"0,00"
"21.10.2025 23:45";"0,00"
"22.10.2025 00:00";"0,00"
"22.10.2025 00:15";"0,00"
"22.10.2025 00:30";"0,00"
"22.10.2025 00:45";"0,00"
"22.10.2025 01:00";"0,00"
"22.10.2025 01:15";"0,00"
"22.10.2025 01:30";"0,00"
"22.10.2025 01:45";"0,00"
"22.10.2025 02:00";"0,00"
"22.10.2025 02:15";"0,00"
"22.10.2025 02:30";"0,00"
"22.10.2025 02:45";"0,00"
"22.10.2025 03:00";"0,00"
"22.10.2025 03:15";"0,00"
"22.10.2025 03:30";"0,00"
"22.10.2025 03:45";"0,00"
"22.10.2025 04:00";"0,00"
"22.10.2025 04:15";"0,00"
"22.10.2025 04:30";"0,00"
"22.10.2025 04:45";"0,00"
"22.10.2025 05:00";"0,00"
"22.10.2025 05:15";"0,00"
"22.10.2025 05:30";"0,00"
"22.10.2025 05:45";"0,00"
"22.10.2025 06:00";"0,00"
"22.10.2025 06:15";"0,00"
"22.10.2025 06:30";"0,00"
"22.10.2025 06:45";"0,00"
"22.10.2025 07:00";"0,00"
"22.10.2025 07:15";"0,00"
"22.10.2025 07:30";"0,00"
"22.10.2025 07:45";"0,00"
"22.10.2025 08:00";"0,00"
"22.10.2025 08:15";"0,00"
"22.10.2025 08:30";"0,00"
"22.10.2025 08:45";"0,00"
"22.10.2025 09:00";"0,03"
"22.10.2025 09:15";"0,22"
"22.10.2025 09:30";"0,47"
"22.10.2025 09:45";"0,59"
"22.10.2025 10:00";"0,63"
"22.10.2025 10:15";"0,88"
"22.10.2025 10:30";"1,62"
"22.10.2025 10:45";"1,17"
"22.10.2025 11:00";"0,92"
"22.10.2025 11:15";"0,94"
"22.10.2025 11:30";"1,12"
"22.10.2025 11:45";"1,13"
"22.10.2025 12:00";"1,12"
"22.10.2025 12:15";"1,52"
"22.10.2025 12:30";"1,63"
"22.10.2025 12:45";"1,48"
"22.10.2025 13:00";"1,38"
"22.10.2025 13:15";"1,58"
"22.10.2025 13:30";"2,76"
"22.10.2025 13:45";"3,68"
"22.10.2025 14:00";"6,30"
"22.10.2025 14:15";"3,44"
"22.10.2025 14:30";"2,54"
"22.10.2025 14:45";"1,55"
"22.10.2025 15:00";"1,03"
"22.10.2025 15:15";"1,55"
"22.10.2025 15:30";"1,35"
"22.10.2025 15:45";"3,64"
"22.10.2025 16:00";"2,92"
"22.10.2025 16:15";"3,04"
"22.10.2025 16:30";"1,33"
"22.10.2025 16:45";"0,85"
"22.10.2025 17:00";"1,88"
"22.10.2025 17:15";"1,88"
"22.10.2025 17:30";"1,10"
"22.10.2025 17:45";"0,67"
"22.10.2025 18:00";"0,41"
"22.10.2025 18:15";"0,08"
"22.10.2025 18:30";"0,00"
"22.10.2025 18:45";"0,00"
"22.10.2025 19:00";"0,00"
"22.10.2025 19:15";"0,00"
"22.10.2025 19:30";"0,00"
"22.10.2025 19:45";"0,00"
"22.10.2025 20:00";"0,00"
"22.10.2025 20:15";"0,00"
"22.10.2025 20:30";"0,00"
"22.10.2025 20:45";"0,00"
"22.10.2025 21:00";"0,00"
"22.10.2025 21:15";"0,00"
"22.10.2025 21:30";"0,00"
"22.10.2025 21:45";"0,00"
"22.10.2025 22:00";"0,00"
"22.10.2025 22:15";"0,00"
"22.10.2025 22:30";"0,00"
"22.10.2025 22:45";"0,00"
"22.10.2025 23:00";"0,00"
"22.10.2025 23:15";"0,00"
