sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:43:45"
"Export Datum UTC";"2025-11-05T10:43:45.258Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"11.03.2025 00:15";"0,00"
"11.03.2025 00:30";"0,00"
"11.03.2025 00:45";"0,00"
"11.03.2025 01:00";"0,00"
"11.03.2025 01:15";"0,00"
"11.03.2025 01:30";"0,00"
"11.03.2025 01:45";"0,00"
"11.03.2025 02:00";"0,00"
"11.03.2025 02:15";"0,00"
"11.03.2025 02:30";"0,00"
"11.03.2025 02:45";"0,00"
"11.03.2025 03:00";"0,00"
"11.03.2025 03:15";"0,00"
"11.03.2025 03:30";"0,00"
"11.03.2025 03:45";"0,00"
"11.03.2025 04:00";"0,00"
"11.03.2025 04:15";"0,00"
"11.03.2025 04:30";"0,00"
"11.03.2025 04:45";"0,00"
"11.03.2025 05:00";"0,00"
"11.03.2025 05:15";"0,00"
"11.03.2025 05:30";"0,00"
"11.03.2025 05:45";"0,00"
"11.03.2025 06:00";"0,00"
"11.03.2025 06:15";"0,00"
"11.03.2025 06:30";"0,00"
"11.03.2025 06:45";"0,00"
"11.03.2025 07:00";"0,00"
"11.03.2025 07:15";"0,00"
"11.03.2025 07:30";"0,10"
"11.03.2025 07:45";"0,50"
"11.03.2025 08:00";"0,70"
"11.03.2025 08:15";"0,88"
"11.03.2025 08:30";"1,16"
"11.03.2025 08:45";"1,63"
"11.03.2025 09:00";"2,85"
"11.03.2025 09:15";"3,85"
"11.03.2025 09:30";"4,20"
"11.03.2025 09:45";"4,92"
"11.03.2025 10:00";"5,69"
"11.03.2025 10:15";"6,40"
"11.03.2025 10:30";"4,63"
"11.03.2025 10:45";"6,30"
"11.03.2025 11:00";"8,92"
"11.03.2025 11:15";"10,03"
"11.03.2025 11:30";"10,64"
"11.03.2025 11:45";"10,34"
"11.03.2025 12:00";"10,91"
"11.03.2025 12:15";"9,74"
"11.03.2025 12:30";"10,42"
"11.03.2025 12:45";"9,15"
"11.03.2025 13:00";"10,77"
"11.03.2025 13:15";"11,61"
"11.03.2025 13:30";"11,26"
"11.03.2025 13:45";"7,97"
"11.03.2025 14:00";"3,59"
"11.03.2025 14:15";"4,45"
"11.03.2025 14:30";"5,96"
"11.03.2025 14:45";"6,40"
"11.03.2025 15:00";"7,27"
"11.03.2025 15:15";"3,29"
"11.03.2025 15:30";"1,92"
"11.03.2025 15:45";"1,31"
"11.03.2025 16:00";"1,05"
"11.03.2025 16:15";"1,64"
"11.03.2025 16:30";"1,10"
"11.03.2025 16:45";"0,60"
"11.03.2025 17:00";"0,57"
"11.03.2025 17:15";"1,15"
"11.03.2025 17:30";"1,64"
"11.03.2025 17:45";"0,68"
"11.03.2025 18:00";"0,20"
"11.03.2025 18:15";"0,01"
"11.03.2025 18:30";"0,00"
"11.03.2025 18:45";"0,00"
"11.03.2025 19:00";"0,00"
"11.03.2025 19:15";"0,00"
"11.03.2025 19:30";"0,00"
"11.03.2025 19:45";"0,00"
"11.03.2025 20:00";"0,00"
"11.03.2025 20:15";"0,00"
"11.03.2025 20:30";"0,00"
"11.03.2025 20:45";"0,00"
"11.03.2025 21:00";"0,00"
"11.03.2025 21:15";"0,00"
"11.03.2025 21:30";"0,00"
"11.03.2025 21:45";"0,00"
"11.03.2025 22:00";"0,00"
"11.03.2025 22:15";"0,00"
"11.03.2025 22:30";"0,00"
"11.03.2025 22:45";"0,00"
"11.03.2025 23:00";"0,00"
"11.03.2025 23:15";"0,00"
"11.03.2025 23:30";"0,00"
"11.03.2025 23:45";"0,00"
"12.03.2025 00:00";"0,00"
"12.03.2025 00:15";"0,00"
"12.03.2025 00:30";"0,00"
"12.03.2025 00:45";"0,00"
"12.03.2025 01:00";"0,00"
"12.03.2025 01:15";"0,00"
"12.03.2025 01:30";"0,00"
"12.03.2025 01:45";"0,00"
"12.03.2025 02:00";"0,00"
"12.03.2025 02:15";"0,00"
"12.03.2025 02:30";"0,00"
"12.03.2025 02:45";"0,00"
"12.03.2025 03:00";"0,00"
"12.03.2025 03:15";"0,00"
"12.03.2025 03:30";"0,00"
"12.03.2025 03:45";"0,00"
"12.03.2025 04:00";"0,00"
"12.03.2025 04:15";"0,00"
"12.03.2025 04:30";"0,00"
"12.03.2025 04:45";"0,00"
"12.03.2025 05:00";"0,00"
"12.03.2025 05:15";"0,00"
"12.03.2025 05:30";"0,00"
"12.03.2025 05:45";"0,00"
"12.03.2025 06:00";"0,00"
"12.03.2025 06:15";"0,00"
"12.03.2025 06:30";"0,00"
"12.03.2025 06:45";"0,00"
"12.03.2025 07:00";"0,00"
"12.03.2025 07:15";"0,00"
"12.03.2025 07:30";"0,00"
"12.03.2025 07:45";"0,00"
"12.03.2025 08:00";"0,00"
"12.03.2025 08:15";"0,00"
"12.03.2025 08:30";"0,00"
"12.03.2025 08:45";"0,10"
"12.03.2025 09:00";"0,23"
"12.03.2025 09:15";"0,25"
"12.03.2025 09:30";"0,40"
"12.03.2025 09:45";"0,71"
"12.03.2025 10:00";"0,72"
"12.03.2025 10:15";"0,79"
"12.03.2025 10:30";"0,84"
"12.03.2025 10:45";"1,16"
"12.03.2025 11:00";"1,11"
"12.03.2025 11:15";"1,45"
"12.03.2025 11:30";"1,65"
"12.03.2025 11:45";"1,46"
"12.03.2025 12:00";"2,38"
"12.03.2025 12:15";"2,62"
"12.03.2025 12:30";"3,09"
"12.03.2025 12:45";"2,92"
"12.03.2025 13:00";"4,61"
"12.03.2025 13:15";"4,09"
"12.03.2025 13:30";"3,56"
"12.03.2025 13:45";"2,30"
"12.03.2025 14:00";"1,75"
"12.03.2025 14:15";"1,62"
"12.03.2025 14:30";"1,34"
"12.03.2025 14:45";"1,32"
"12.03.2025 15:00";"1,57"
"12.03.2025 15:15";"1,72"
"12.03.2025 15:30";"1,59"
"12.03.2025 15:45";"1,21"
"12.03.2025 16:00";"0,99"
"12.03.2025 16:15";"0,98"
"12.03.2025 16:30";"0,86"
"12.03.2025 16:45";"0,65"
"12.03.2025 17:00";"0,70"
"12.03.2025 17:15";"0,53"
"12.03.2025 17:30";"0,63"
"12.03.2025 17:45";"0,40"
"12.03.2025 18:00";"0,17"
"12.03.2025 18:15";"0,05"
"12.03.2025 18:30";"0,00"
"12.03.2025 18:45";"0,00"
"12.03.2025 19:00";"0,00"
"12.03.2025 19:15";"0,00"
"12.03.2025 19:30";"0,00"
"12.03.2025 19:45";"0,00"
"12.03.2025 20:00";"0,00"
"12.03.2025 20:15";"0,00"
"12.03.2025 20:30";"0,00"
"12.03.2025 20:45";"0,00"
"12.03.2025 21:00";"0,00"
"12.03.2025 21:15";"0,00"
"12.03.2025 21:30";"0,00"
"12.03.2025 21:45";"0,00"
"12.03.2025 22:00";"0,00"
"12.03.2025 22:15";"0,00"
"12.03.2025 22:30";"0,00"
"12.03.2025 22:45";"0,00"
"12.03.2025 23:00";"0,00"
"12.03.2025 23:15";"0,00"
"12.03.2025 23:30";"0,00"
"12.03.2025 23:45";"0,00"
