sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:43:10"
"Export Datum UTC";"2025-11-05T10:43:10.817Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"04.02.2025 00:15";"0,00"
"04.02.2025 00:30";"0,00"
"04.02.2025 00:45";"0,00"
"04.02.2025 01:00";"0,00"
"04.02.2025 01:15";"0,00"
"04.02.2025 01:30";"0,00"
"04.02.2025 01:45";"0,00"
"04.02.2025 02:00";"0,00"
"04.02.2025 02:15";"0,00"
"04.02.2025 02:30";"0,00"
"04.02.2025 02:45";"0,00"
"04.02.2025 03:00";"0,00"
"04.02.2025 03:15";"0,00"
"04.02.2025 03:30";"0,00"
"04.02.2025 03:45";"0,00"
"04.02.2025 04:00";"0,00"
"04.02.2025 04:15";"0,00"
"04.02.2025 04:30";"0,00"
"04.02.2025 04:45";"0,00"
"04.02.2025 05:00";"0,00"
"04.02.2025 05:15";"0,00"
"04.02.2025 05:30";"0,00"
"04.02.2025 05:45";"0,00"
"04.02.2025 06:00";"0,00"
"04.02.2025 06:15";"0,00"
"04.02.2025 06:30";"0,00"
"04.02.2025 06:45";"0,00"
"04.02.2025 07:00";"0,00"
"04.02.2025 07:15";"0,00"
"04.02.2025 07:30";"0,00"
"04.02.2025 07:45";"0,00"
"04.02.2025 08:00";"0,00"
"04.02.2025 08:15";"0,00"
"04.02.2025 08:30";"0,00"
"04.02.2025 08:45";"0,03"
"04.02.2025 09:00";"0,16"
"04.02.2025 09:15";"0,23"
"04.02.2025 09:30";"0,34"
"04.02.2025 09:45";"0,47"
"04.02.2025 10:00";"0,60"
"04.02.2025 10:15";"0,66"
"04.02.2025 10:30";"0,72"
"04.02.2025 10:45";"0,83"
"04.02.2025 11:00";"1,04"
"04.02.2025 11:15";"1,22"
"04.02.2025 11:30";"1,40"
"04.02.2025 11:45";"1,59"
"04.02.2025 12:00";"1,76"
"04.02.2025 12:15";"2,18"
"04.02.2025 12:30";"3,25"
"04.02.2025 12:45";"8,25"
"04.02.2025 13:00";"9,46"
"04.02.2025 13:15";"9,08"
"04.02.2025 13:30";"8,74"
"04.02.2025 13:45";"8,96"
"04.02.2025 14:00";"8,68"
"04.02.2025 14:15";"8,48"
"04.02.2025 14:30";"8,13"
"04.02.2025 14:45";"7,37"
"04.02.2025 15:00";"6,37"
"04.02.2025 15:15";"5,53"
"04.02.2025 15:30";"4,96"
"04.02.2025 15:45";"4,44"
"04.02.2025 16:00";"4,00"
"04.02.2025 16:15";"3,13"
"04.02.2025 16:30";"2,64"
"04.02.2025 16:45";"2,22"
"04.02.2025 17:00";"1,70"
"04.02.2025 17:15";"1,04"
"04.02.2025 17:30";"0,33"
"04.02.2025 17:45";"0,00"
"04.02.2025 18:00";"0,00"
"04.02.2025 18:15";"0,00"
"04.02.2025 18:30";"0,00"
"04.02.2025 18:45";"0,00"
"04.02.2025 19:00";"0,00"
"04.02.2025 19:15";"0,00"
"04.02.2025 19:30";"0,00"
"04.02.2025 19:45";"0,00"
"04.02.2025 20:00";"0,00"
"04.02.2025 20:15";"0,00"
"04.02.2025 20:30";"0,00"
"04.02.2025 20:45";"0,00"
"04.02.2025 21:00";"0,00"
"04.02.2025 21:15";"0,00"
"04.02.2025 21:30";"0,00"
"04.02.2025 21:45";"0,00"
"04.02.2025 22:00";"0,00"
"04.02.2025 22:15";"0,00"
"04.02.2025 22:30";"0,00"
"04.02.2025 22:45";"0,00"
"04.02.2025 23:00";"0,00"
"04.02.2025 23:15";"0,00"
"04.02.2025 23:30";"0,00"
"04.02.2025 23:45";"0,00"
"05.02.2025 00:00";"0,00"
"05.02.2025 00:15";"0,00"
"05.02.2025 00:30";"0,00"
"05.02.2025 00:45";"0,00"
"05.02.2025 01:00";"0,00"
"05.02.2025 01:15";"0,00"
"05.02.2025 01:30";"0,00"
"05.02.2025 01:45";"0,00"
"05.02.2025 02:00";"0,00"
"05.02.2025 02:15";"0,00"
"05.02.2025 02:30";"0,00"
"05.02.2025 02:45";"0,00"
"05.02.2025 03:00";"0,00"
"05.02.2025 03:15";"0,00"
"05.02.2025 03:30";"0,00"
"05.02.2025 03:45";"0,00"
"05.02.2025 04:00";"0,00"
"05.02.2025 04:15";"0,00"
"05.02.2025 04:30";"0,00"
"05.02.2025 04:45";"0,00"
"05.02.2025 05:00";"0,00"
"05.02.2025 05:15";"0,00"
"05.02.2025 05:30";"0,00"
"05.02.2025 05:45";"0,00"
"05.02.2025 06:00";"0,00"
"05.02.2025 06:15";"0,00"
"05.02.2025 06:30";"0,00"
"05.02.2025 06:45";"0,00"
"05.02.2025 07:00";"0,00"
"05.02.2025 07:15";"0,00"
"05.02.2025 07:30";"0,00"
"05.02.2025 07:45";"0,00"
"05.02.2025 08:00";"0,00"
"05.02.2025 08:15";"0,02"
"05.02.2025 08:30";"0,25"
"05.02.2025 08:45";"0,53"
"05.02.2025 09:00";"0,82"
"05.02.2025 09:15";"1,16"
"05.02.2025 09:30";"1,59"
"05.02.2025 09:45";"1,89"
"05.02.2025 10:00";"2,73"
"05.02.2025 10:15";"3,82"
"05.02.2025 10:30";"4,38"
"05.02.2025 10:45";"5,43"
"05.02.2025 11:00";"4,95"
"05.02.2025 11:15";"5,70"
"05.02.2025 11:30";"6,49"
"05.02.2025 11:45";"7,33"
"05.02.2025 12:00";"7,69"
"05.02.2025 12:15";"8,02"
"05.02.2025 12:30";"8,32"
"05.02.2025 12:45";"8,60"
"05.02.2025 13:00";"8,66"
"05.02.2025 13:15";"8,84"
"05.02.2025 13:30";"8,69"
"05.02.2025 13:45";"8,63"
"05.02.2025 14:00";"8,42"
"05.02.2025 14:15";"8,34"
"05.02.2025 14:30";"7,95"
"05.02.2025 14:45";"7,08"
"05.02.2025 15:00";"6,22"
"05.02.2025 15:15";"5,43"
"05.02.2025 15:30";"4,92"
"05.02.2025 15:45";"4,48"
"05.02.2025 16:00";"3,99"
"05.02.2025 16:15";"3,54"
"05.02.2025 16:30";"3,03"
"05.02.2025 16:45";"2,37"
"05.02.2025 17:00";"1,82"
"05.02.2025 17:15";"1,05"
"05.02.2025 17:30";"0,28"
"05.02.2025 17:45";"0,01"
"05.02.2025 18:00";"0,00"
"05.02.2025 18:15";"0,00"
"05.02.2025 18:30";"0,00"
"05.02.2025 18:45";"0,00"
"05.02.2025 19:00";"0,00"
"05.02.2025 19:15";"0,00"
"05.02.2025 19:30";"0,00"
"05.02.2025 19:45";"0,00"
"05.02.2025 20:00";"0,00"
"05.02.2025 20:15";"0,00"
"05.02.2025 20:30";"0,00"
"05.02.2025 20:45";"0,00"
"05.02.2025 21:00";"0,00"
"05.02.2025 21:15";"0,00"
"05.02.2025 21:30";"0,00"
"05.02.2025 21:45";"0,00"
"05.02.2025 22:00";"0,00"
"05.02.2025 22:15";"0,00"
"05.02.2025 22:30";"0,00"
"05.02.2025 22:45";"0,00"
"05.02.2025 23:00";"0,00"
"05.02.2025 23:15";"0,00"
