sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:44:38"
"Export Datum UTC";"2025-11-05T10:44:38.075Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"29.04.2025 00:15";"0,00"
"29.04.2025 00:30";"0,00"
"29.04.2025 00:45";"0,00"
"29.04.2025 01:00";"0,00"
"29.04.2025 01:15";"0,00"
"29.04.2025 01:30";"0,00"
"29.04.2025 01:45";"0,00"
"29.04.2025 02:00";"0,00"
"29.04.2025 02:15";"0,00"
"29.04.2025 02:30";"0,00"
"29.04.2025 02:45";"0,00"
"29.04.2025 03:00";"0,00"
"29.04.2025 03:15";"0,00"
"29.04.2025 03:30";"0,00"
"29.04.2025 03:45";"0,00"
"29.04.2025 04:00";"0,00"
"29.04.2025 04:15";"0,00"
"29.04.2025 04:30";"0,00"
"29.04.2025 04:45";"0,00"
"29.04.2025 05:00";"0,00"
"29.04.2025 05:15";"0,00"
"29.04.2025 05:30";"0,00"
"29.04.2025 05:45";"0,00"
"29.04.2025 06:00";"0,00"
"29.04.2025 06:15";"0,00"
"29.04.2025 06:30";"0,00"
"29.04.2025 06:45";"0,10"
"29.04.2025 07:00";"0,27"
"29.04.2025 07:15";"0,42"
"29.04.2025 07:30";"0,53"
"29.04.2025 07:45";"0,63"
"29.04.2025 08:00";"0,90"
"29.04.2025 08:15";"1,26"
"29.04.2025 08:30";"1,42"
"29.04.2025 08:45";"1,64"
"29.04.2025 09:00";"1,96"
"29.04.2025 09:15";"2,44"
"29.04.2025 09:30";"3,10"
"29.04.2025 09:45";"3,86"
"29.04.2025 10:00";"4,61"
"29.04.2025 10:15";"5,37"
"29.04.2025 10:30";"6,05"
"29.04.2025 10:45";"6,76"
"29.04.2025 11:00";"7,50"
"29.04.2025 11:15";"8,06"
"29.04.2025 11:30";"8,56"
"29.04.2025 11:45";"9,08"
"29.04.2025 12:00";"9,52"
"29.04.2025 12:15";"9,93"
"29.04.2025 12:30";"10,30"
"29.04.2025 12:45";"10,57"
"29.04.2025 13:00";"10,76"
"29.04.2025 13:15";"11,00"
"29.04.2025 13:30";"11,21"
"29.04.2025 13:45";"11,33"
"29.04.2025 14:00";"11,38"
"29.04.2025 14:15";"11,32"
"29.04.2025 14:30";"11,29"
"29.04.2025 14:45";"11,26"
"29.04.2025 15:00";"11,20"
"29.04.2025 15:15";"11,04"
"29.04.2025 15:30";"10,80"
"29.04.2025 15:45";"10,65"
"29.04.2025 16:00";"10,33"
"29.04.2025 16:15";"10,01"
"29.04.2025 16:30";"9,63"
"29.04.2025 16:45";"9,25"
"29.04.2025 17:00";"8,80"
"29.04.2025 17:15";"8,17"
"29.04.2025 17:30";"7,62"
"29.04.2025 17:45";"6,99"
"29.04.2025 18:00";"6,07"
"29.04.2025 18:15";"5,30"
"29.04.2025 18:30";"4,50"
"29.04.2025 18:45";"3,70"
"29.04.2025 19:00";"2,97"
"29.04.2025 19:15";"2,24"
"29.04.2025 19:30";"1,58"
"29.04.2025 19:45";"1,10"
"29.04.2025 20:00";"0,68"
"29.04.2025 20:15";"0,34"
"29.04.2025 20:30";"0,16"
"29.04.2025 20:45";"0,01"
"29.04.2025 21:00";"0,00"
"29.04.2025 21:15";"0,00"
"29.04.2025 21:30";"0,00"
"29.04.2025 21:45";"0,00"
"29.04.2025 22:00";"0,00"
"29.04.2025 22:15";"0,00"
"29.04.2025 22:30";"0,00"
"29.04.2025 22:45";"0,00"
"29.04.2025 23:00";"0,00"
"29.04.2025 23:15";"0,00"
"29.04.2025 23:30";"0,00"
"29.04.2025 23:45";"0,00"
"30.04.2025 00:00";"0,00"
"30.04.2025 00:15";"0,00"
"30.04.2025 00:30";"0,00"
"30.04.2025 00:45";"0,00"
"30.04.2025 01:00";"0,00"
"30.04.2025 01:15";"0,00"
"30.04.2025 01:30";"0,00"
"30.04.2025 01:45";"0,00"
"30.04.2025 02:00";"0,00"
"30.04.2025 02:15";"0,00"
"30.04.2025 02:30";"0,00"
"30.04.2025 02:45";"0,00"
"30.04.2025 03:00";"0,00"
"30.04.2025 03:15";"0,00"
"30.04.2025 03:30";"0,00"
"30.04.2025 03:45";"0,00"
"30.04.2025 04:00";"0,00"
"30.04.2025 04:15";"0,00"
"30.04.2025 04:30";"0,00"
"30.04.2025 04:45";"0,00"
"30.04.2025 05:00";"0,00"
"30.04.2025 05:15";"0,00"
"30.04.2025 05:30";"0,00"
"30.04.2025 05:45";"0,00"
"30.04.2025 06:00";"0,00"
"30.04.2025 06:15";"0,00"
"30.04.2025 06:30";"0,00"
"30.04.2025 06:45";"0,12"
"30.04.2025 07:00";"0,28"
"30.04.2025 07:15";"0,43"
"30.04.2025 07:30";"0,53"
"30.04.2025 07:45";"0,62"
"30.04.2025 08:00";"0,93"
"30.04.2025 08:15";"1,28"
"30.04.2025 08:30";"1,46"
"30.04.2025 08:45";"1,66"
"30.04.2025 09:00";"1,99"
"30.04.2025 09:15";"2,48"
"30.04.2025 09:30";"3,12"
"30.04.2025 09:45";"3,88"
"30.04.2025 10:00";"4,62"
"30.04.2025 10:15";"5,41"
"30.04.2025 10:30";"6,10"
"30.04.2025 10:45";"6,82"
"30.04.2025 11:00";"7,52"
"30.04.2025 11:15";"8,08"
"30.04.2025 11:30";"8,63"
"30.04.2025 11:45";"9,15"
"30.04.2025 12:00";"9,55"
"30.04.2025 12:15";"9,93"
"30.04.2025 12:30";"10,27"
"30.04.2025 12:45";"10,57"
"30.04.2025 13:00";"10,80"
"30.04.2025 13:15";"11,00"
"30.04.2025 13:30";"11,17"
"30.04.2025 13:45";"11,24"
"30.04.2025 14:00";"11,32"
"30.04.2025 14:15";"11,36"
"30.04.2025 14:30";"11,30"
"30.04.2025 14:45";"11,24"
"30.04.2025 15:00";"11,08"
"30.04.2025 15:15";"10,90"
"30.04.2025 15:30";"10,65"
"30.04.2025 15:45";"10,36"
"30.04.2025 16:00";"10,21"
"30.04.2025 16:15";"9,86"
"30.04.2025 16:30";"9,52"
"30.04.2025 16:45";"9,10"
"30.04.2025 17:00";"8,68"
"30.04.2025 17:15";"8,04"
"30.04.2025 17:30";"7,47"
"30.04.2025 17:45";"6,81"
"30.04.2025 18:00";"6,06"
"30.04.2025 18:15";"5,37"
"30.04.2025 18:30";"4,58"
"30.04.2025 18:45";"3,73"
"30.04.2025 19:00";"3,02"
"30.04.2025 19:15";"2,33"
"30.04.2025 19:30";"1,65"
"30.04.2025 19:45";"1,19"
"30.04.2025 20:00";"0,76"
"30.04.2025 20:15";"0,40"
"30.04.2025 20:30";"0,14"
"30.04.2025 20:45";"0,01"
"30.04.2025 21:00";"0,00"
"30.04.2025 21:15";"0,00"
"30.04.2025 21:30";"0,00"
"30.04.2025 21:45";"0,00"
"30.04.2025 22:00";"0,00"
"30.04.2025 22:15";"0,00"
"30.04.2025 22:30";"0,00"
"30.04.2025 22:45";"0,00"
"30.04.2025 23:00";"0,00"
"30.04.2025 23:15";"0,00"
