sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:42:56"
"Export Datum UTC";"2025-11-05T10:42:56.273Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"21.01.2025 01:15";"0,00"
"21.01.2025 01:30";"0,00"
"21.01.2025 01:45";"0,00"
"21.01.2025 02:00";"0,00"
"21.01.2025 02:15";"0,00"
"21.01.2025 02:30";"0,00"
"21.01.2025 02:45";"0,00"
"21.01.2025 03:00";"0,00"
"21.01.2025 03:15";"0,00"
"21.01.2025 03:30";"0,00"
"21.01.2025 03:45";"0,00"
"21.01.2025 04:00";"0,00"
"21.01.2025 04:15";"0,00"
"21.01.2025 04:30";"0,00"
"21.01.2025 04:45";"0,00"
"21.01.2025 05:00";"0,00"
"21.01.2025 05:15";"0,00"
"21.01.2025 05:30";"0,00"
"21.01.2025 05:45";"0,00"
"21.01.2025 06:00";"0,00"
"21.01.2025 06:15";"0,00"
"21.01.2025 06:30";"0,00"
"21.01.2025 06:45";"0,00"
"21.01.2025 07:00";"0,00"
"21.01.2025 07:15";"0,00"
"21.01.2025 07:30";"0,00"
"21.01.2025 07:45";"0,00"
"21.01.2025 08:00";"0,00"
"21.01.2025 08:15";"0,00"
"21.01.2025 08:30";"0,00"
"21.01.2025 08:45";"0,00"
"21.01.2025 09:00";"0,08"
"21.01.2025 09:15";"0,21"
"21.01.2025 09:30";"0,36"
"21.01.2025 09:45";"0,52"
"21.01.2025 10:00";"0,65"
"21.01.2025 10:15";"0,74"
"21.01.2025 10:30";"0,81"
"21.01.2025 10:45";"0,98"
"21.01.2025 11:00";"1,27"
"21.01.2025 11:15";"1,15"
"21.01.2025 11:30";"1,01"
"21.01.2025 11:45";"1,12"
"21.01.2025 12:00";"1,34"
"21.01.2025 12:15";"1,46"
"21.01.2025 12:30";"1,39"
"21.01.2025 12:45";"1,33"
"21.01.2025 13:00";"1,31"
"21.01.2025 13:15";"1,28"
"21.01.2025 13:30";"1,32"
"21.01.2025 13:45";"1,30"
"21.01.2025 14:00";"1,32"
"21.01.2025 14:15";"1,34"
"21.01.2025 14:30";"1,18"
"21.01.2025 14:45";"1,16"
"21.01.2025 15:00";"1,01"
"21.01.2025 15:15";"0,85"
"21.01.2025 15:30";"0,64"
"21.01.2025 15:45";"0,58"
"21.01.2025 16:00";"0,36"
"21.01.2025 16:15";"0,25"
"21.01.2025 16:30";"0,13"
"21.01.2025 16:45";"0,06"
"21.01.2025 17:00";"0,01"
"21.01.2025 17:15";"0,00"
"21.01.2025 17:30";"0,00"
"21.01.2025 17:45";"0,00"
"21.01.2025 18:00";"0,00"
"21.01.2025 18:15";"0,00"
"21.01.2025 18:30";"0,00"
"21.01.2025 18:45";"0,00"
"21.01.2025 19:00";"0,00"
"21.01.2025 19:15";"0,00"
"21.01.2025 19:30";"0,00"
"21.01.2025 19:45";"0,00"
"21.01.2025 20:00";"0,00"
"21.01.2025 20:15";"0,00"
"21.01.2025 20:30";"0,00"
"21.01.2025 20:45";"0,00"
"21.01.2025 21:00";"0,00"
"21.01.2025 21:15";"0,00"
"21.01.2025 21:30";"0,00"
"21.01.2025 21:45";"0,00"
"21.01.2025 22:00";"0,00"
"21.01.2025 22:15";"0,00"
"21.01.2025 22:30";"0,00"
"21.01.2025 22:45";"0,00"
"21.01.2025 23:00";"0,00"
"21.01.2025 23:15";"0,00"
"21.01.2025 23:30";"0,00"
"21.01.2025 23:45";"0,00"
"22.01.2025 00:00";"0,00"
"22.01.2025 00:15";"0,00"
"22.01.2025 00:30";"0,00"
"22.01.2025 00:45";"0,00"
"22.01.2025 01:00";"0,00"
"22.01.2025 01:15";"0,00"
"22.01.2025 01:30";"0,00"
"22.01.2025 01:45";"0,00"
"22.01.2025 02:00";"0,00"
"22.01.2025 02:15";"0,00"
"22.01.2025 02:30";"0,00"
"22.01.2025 02:45";"0,00"
"22.01.2025 03:00";"0,00"
"22.01.2025 03:15";"0,00"
"22.01.2025 03:30";"0,00"
"22.01.2025 03:45";"0,00"
"22.01.2025 04:00";"0,00"
"22.01.2025 04:15";"0,00"
"22.01.2025 04:30";"0,00"
"22.01.2025 04:45";"0,00"
"22.01.2025 05:00";"0,00"
"22.01.2025 05:15";"0,00"
"22.01.2025 05:30";"0,00"
"22.01.2025 05:45";"0,00"
"22.01.2025 06:00";"0,00"
"22.01.2025 06:15";"0,00"
"22.01.2025 06:30";"0,00"
"22.01.2025 06:45";"0,00"
"22.01.2025 07:00";"0,00"
"22.01.2025 07:15";"0,00"
"22.01.2025 07:30";"0,00"
"22.01.2025 07:45";"0,00"
"22.01.2025 08:00";"0,00"
"22.01.2025 08:15";"0,00"
"22.01.2025 08:30";"0,00"
"22.01.2025 08:45";"0,00"
"22.01.2025 09:00";"0,05"
"22.01.2025 09:15";"0,11"
"22.01.2025 09:30";"0,18"
"22.01.2025 09:45";"0,28"
"22.01.2025 10:00";"0,32"
"22.01.2025 10:15";"0,38"
"22.01.2025 10:30";"0,62"
"22.01.2025 10:45";"0,82"
"22.01.2025 11:00";"0,61"
"22.01.2025 11:15";"0,64"
"22.01.2025 11:30";"0,88"
"22.01.2025 11:45";"1,38"
"22.01.2025 12:00";"1,60"
"22.01.2025 12:15";"1,85"
"22.01.2025 12:30";"1,12"
"22.01.2025 12:45";"2,03"
"22.01.2025 13:00";"1,69"
"22.01.2025 13:15";"1,86"
"22.01.2025 13:30";"2,73"
"22.01.2025 13:45";"1,64"
"22.01.2025 14:00";"1,26"
"22.01.2025 14:15";"1,16"
"22.01.2025 14:30";"1,35"
"22.01.2025 14:45";"1,20"
"22.01.2025 15:00";"1,24"
"22.01.2025 15:15";"0,70"
"22.01.2025 15:30";"0,51"
"22.01.2025 15:45";"0,37"
"22.01.2025 16:00";"0,58"
"22.01.2025 16:15";"0,64"
"22.01.2025 16:30";"0,30"
"22.01.2025 16:45";"0,09"
"22.01.2025 17:00";"0,06"
"22.01.2025 17:15";"0,00"
"22.01.2025 17:30";"0,00"
"22.01.2025 17:45";"0,00"
"22.01.2025 18:00";"0,00"
"22.01.2025 18:15";"0,00"
"22.01.2025 18:30";"0,00"
"22.01.2025 18:45";"0,00"
"22.01.2025 19:00";"0,00"
"22.01.2025 19:15";"0,00"
"22.01.2025 19:30";"0,00"
"22.01.2025 19:45";"0,00"
"22.01.2025 20:00";"0,00"
"22.01.2025 20:15";"0,00"
"22.01.2025 20:30";"0,00"
"22.01.2025 20:45";"0,00"
"22.01.2025 21:00";"0,00"
"22.01.2025 21:15";"0,00"
"22.01.2025 21:30";"0,00"
"22.01.2025 21:45";"0,00"
"22.01.2025 22:00";"0,00"
"22.01.2025 22:15";"0,00"
"22.01.2025 22:30";"0,00"
"22.01.2025 22:45";"0,00"
"22.01.2025 23:00";"0,00"
"22.01.2025 23:15";"0,00"
"22.01.2025 23:30";"0,00"
"22.01.2025 23:45";"0,00"
"23.01.2025 00:00";"0,00"
"23.01.2025 00:15";"0,00"
