sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:44:03"
"Export Datum UTC";"2025-11-05T10:44:03.710Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"25.03.2025 00:15";"0,00"
"25.03.2025 00:30";"0,00"
"25.03.2025 00:45";"0,00"
"25.03.2025 01:00";"0,00"
"25.03.2025 01:15";"0,00"
"25.03.2025 01:30";"0,00"
"25.03.2025 01:45";"0,00"
"25.03.2025 02:00";"0,00"
"25.03.2025 02:15";"0,00"
"25.03.2025 02:30";"0,00"
"25.03.2025 02:45";"0,00"
"25.03.2025 03:00";"0,00"
"25.03.2025 03:15";"0,00"
"25.03.2025 03:30";"0,00"
"25.03.2025 03:45";"0,00"
"25.03.2025 04:00";"0,00"
"25.03.2025 04:15";"0,00"
"25.03.2025 04:30";"0,00"
"25.03.2025 04:45";"0,00"
"25.03.2025 05:00";"0,00"
"25.03.2025 05:15";"0,00"
"25.03.2025 05:30";"0,00"
"25.03.2025 05:45";"0,00"
"25.03.2025 06:00";"0,00"
"25.03.2025 06:15";"0,00"
"25.03.2025 06:30";"0,00"
"25.03.2025 06:45";"0,07"
"25.03.2025 07:00";"0,40"
"25.03.2025 07:15";"0,68"
"25.03.2025 07:30";"0,88"
"25.03.2025 07:45";"0,86"
"25.03.2025 08:00";"1,11"
"25.03.2025 08:15";"1,47"
"25.03.2025 08:30";"2,04"
"25.03.2025 08:45";"2,96"
"25.03.2025 09:00";"3,08"
"25.03.2025 09:15";"2,03"
"25.03.2025 09:30";"4,27"
"25.03.2025 09:45";"4,29"
"25.03.2025 10:00";"2,36"
"25.03.2025 10:15";"2,43"
"25.03.2025 10:30";"2,98"
"25.03.2025 10:45";"3,75"
"25.03.2025 11:00";"6,16"
"25.03.2025 11:15";"10,25"
"25.03.2025 11:30";"10,12"
"25.03.2025 11:45";"10,41"
"25.03.2025 12:00";"10,00"
"25.03.2025 12:15";"7,26"
"25.03.2025 12:30";"8,32"
"25.03.2025 12:45";"11,17"
"25.03.2025 13:00";"11,06"
"25.03.2025 13:15";"10,51"
"25.03.2025 13:30";"10,51"
"25.03.2025 13:45";"9,66"
"25.03.2025 14:00";"6,09"
"25.03.2025 14:15";"4,29"
"25.03.2025 14:30";"3,31"
"25.03.2025 14:45";"6,82"
"25.03.2025 15:00";"4,68"
"25.03.2025 15:15";"5,92"
"25.03.2025 15:30";"9,46"
"25.03.2025 15:45";"3,63"
"25.03.2025 16:00";"2,23"
"25.03.2025 16:15";"2,16"
"25.03.2025 16:30";"1,87"
"25.03.2025 16:45";"1,18"
"25.03.2025 17:00";"1,33"
"25.03.2025 17:15";"1,28"
"25.03.2025 17:30";"0,83"
"25.03.2025 17:45";"0,59"
"25.03.2025 18:00";"0,38"
"25.03.2025 18:15";"0,13"
"25.03.2025 18:30";"0,00"
"25.03.2025 18:45";"0,00"
"25.03.2025 19:00";"0,00"
"25.03.2025 19:15";"0,00"
"25.03.2025 19:30";"0,00"
"25.03.2025 19:45";"0,00"
"25.03.2025 20:00";"0,00"
"25.03.2025 20:15";"0,00"
"25.03.2025 20:30";"0,00"
"25.03.2025 20:45";"0,00"
"25.03.2025 21:00";"0,00"
"25.03.2025 21:15";"0,00"
"25.03.2025 21:30";"0,00"
"25.03.2025 21:45";"0,00"
"25.03.2025 22:00";"0,00"
"25.03.2025 22:15";"0,00"
"25.03.2025 22:30";"0,00"
"25.03.2025 22:45";"0,00"
"25.03.2025 23:00";"0,00"
"25.03.2025 23:15";"0,00"
"25.03.2025 23:30";"0,00"
"25.03.2025 23:45";"0,00"
"26.03.2025 00:00";"0,00"
"26.03.2025 00:15";"0,00"
"26.03.2025 00:30";"0,00"
"26.03.2025 00:45";"0,00"
"26.03.2025 01:00";"0,00"
"26.03.2025 01:15";"0,00"
"26.03.2025 01:30";"0,00"
"26.03.2025 01:45";"0,00"
"26.03.2025 02:00";"0,00"
"26.03.2025 02:15";"0,00"
"26.03.2025 02:30";"0,00"
"26.03.2025 02:45";"0,00"
"26.03.2025 03:00";"0,00"
"26.03.2025 03:15";"0,00"
"26.03.2025 03:30";"0,00"
"26.03.2025 03:45";"0,00"
"26.03.2025 04:00";"0,00"
"26.03.2025 04:15";"0,00"
"26.03.2025 04:30";"0,00"
"26.03.2025 04:45";"0,00"
"26.03.2025 05:00";"0,00"
"26.03.2025 05:15";"0,00"
"26.03.2025 05:30";"0,00"
"26.03.2025 05:45";"0,00"
"26.03.2025 06:00";"0,00"
"26.03.2025 06:15";"0,00"
"26.03.2025 06:30";"0,00"
"26.03.2025 06:45";"0,14"
"26.03.2025 07:00";"0,42"
"26.03.2025 07:15";"0,74"
"26.03.2025 07:30";"0,88"
"26.03.2025 07:45";"0,88"
"26.03.2025 08:00";"1,19"
"26.03.2025 08:15";"1,47"
"26.03.2025 08:30";"1,97"
"26.03.2025 08:45";"2,52"
"26.03.2025 09:00";"3,09"
"26.03.2025 09:15";"3,30"
"26.03.2025 09:30";"3,44"
"26.03.2025 09:45";"2,59"
"26.03.2025 10:00";"2,24"
"26.03.2025 10:15";"2,54"
"26.03.2025 10:30";"3,96"
"26.03.2025 10:45";"3,25"
"26.03.2025 11:00";"4,09"
"26.03.2025 11:15";"5,42"
"26.03.2025 11:30";"3,65"
"26.03.2025 11:45";"3,19"
"26.03.2025 12:00";"2,99"
"26.03.2025 12:15";"2,96"
"26.03.2025 12:30";"3,42"
"26.03.2025 12:45";"3,43"
"26.03.2025 13:00";"3,42"
"26.03.2025 13:15";"3,74"
"26.03.2025 13:30";"3,64"
"26.03.2025 13:45";"4,04"
"26.03.2025 14:00";"3,72"
"26.03.2025 14:15";"2,73"
"26.03.2025 14:30";"2,58"
"26.03.2025 14:45";"2,47"
"26.03.2025 15:00";"1,74"
"26.03.2025 15:15";"1,21"
"26.03.2025 15:30";"0,88"
"26.03.2025 15:45";"0,72"
"26.03.2025 16:00";"0,57"
"26.03.2025 16:15";"1,21"
"26.03.2025 16:30";"1,49"
"26.03.2025 16:45";"2,05"
"26.03.2025 17:00";"1,07"
"26.03.2025 17:15";"0,55"
"26.03.2025 17:30";"0,85"
"26.03.2025 17:45";"0,63"
"26.03.2025 18:00";"0,36"
"26.03.2025 18:15";"0,08"
"26.03.2025 18:30";"0,00"
"26.03.2025 18:45";"0,00"
"26.03.2025 19:00";"0,00"
"26.03.2025 19:15";"0,00"
"26.03.2025 19:30";"0,00"
"26.03.2025 19:45";"0,00"
"26.03.2025 20:00";"0,00"
"26.03.2025 20:15";"0,00"
"26.03.2025 20:30";"0,00"
"26.03.2025 20:45";"0,00"
"26.03.2025 21:00";"0,00"
"26.03.2025 21:15";"0,00"
"26.03.2025 21:30";"0,00"
"26.03.2025 21:45";"0,00"
"26.03.2025 22:00";"0,00"
"26.03.2025 22:15";"0,00"
"26.03.2025 22:30";"0,00"
"26.03.2025 22:45";"0,00"
"26.03.2025 23:00";"0,00"
"26.03.2025 23:15";"0,00"
