sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:45:17"
"Export Datum UTC";"2025-11-05T10:45:17.773Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"08.07.2025 00:15";"0,00"
"08.07.2025 00:30";"0,00"
"08.07.2025 00:45";"0,00"
"08.07.2025 01:00";"0,00"
"08.07.2025 01:15";"0,00"
"08.07.2025 01:30";"0,00"
"08.07.2025 01:45";"0,00"
"08.07.2025 02:00";"0,00"
"08.07.2025 02:15";"0,00"
"08.07.2025 02:30";"0,00"
"08.07.2025 02:45";"0,00"
"08.07.2025 03:00";"0,00"
"08.07.2025 03:15";"0,00"
"08.07.2025 03:30";"0,00"
"08.07.2025 03:45";"0,00"
"08.07.2025 04:00";"0,00"
"08.07.2025 04:15";"0,00"
"08.07.2025 04:30";"0,00"
"08.07.2025 04:45";"0,00"
"08.07.2025 05:00";"0,00"
"08.07.2025 05:15";"0,00"
"08.07.2025 05:30";"0,00"
"08.07.2025 05:45";"0,00"
"08.07.2025 06:00";"0,00"
"08.07.2025 06:15";"0,00"
"08.07.2025 06:30";"0,00"
"08.07.2025 06:45";"0,00"
"08.07.2025 07:00";"0,19"
"08.07.2025 07:15";"0,20"
"08.07.2025 07:30";"0,22"
"08.07.2025 07:45";"0,24"
"08.07.2025 08:00";"0,22"
"08.07.2025 08:15";"0,72"
"08.07.2025 08:30";"1,28"
"08.07.2025 08:45";"1,37"
"08.07.2025 09:00";"1,55"
"08.07.2025 09:15";"2,50"
"08.07.2025 09:30";"3,16"
"08.07.2025 09:45";"3,96"
"08.07.2025 10:00";"2,57"
"08.07.2025 10:15";"2,42"
"08.07.2025 10:30";"3,04"
"08.07.2025 10:45";"5,53"
"08.07.2025 11:00";"4,84"
"08.07.2025 11:15";"5,81"
"08.07.2025 11:30";"5,52"
"08.07.2025 11:45";"4,69"
"08.07.2025 12:00";"5,92"
"08.07.2025 12:15";"6,64"
"08.07.2025 12:30";"4,53"
"08.07.2025 12:45";"0,70"
"08.07.2025 13:00";"0,27"
"08.07.2025 13:15";"0,61"
"08.07.2025 13:30";"0,90"
"08.07.2025 13:45";"0,73"
"08.07.2025 14:00";"0,87"
"08.07.2025 14:15";"2,14"
"08.07.2025 14:30";"5,96"
"08.07.2025 14:45";"5,82"
"08.07.2025 15:00";"5,94"
"08.07.2025 15:15";"7,92"
"08.07.2025 15:30";"6,03"
"08.07.2025 15:45";"3,57"
"08.07.2025 16:00";"2,10"
"08.07.2025 16:15";"2,14"
"08.07.2025 16:30";"5,42"
"08.07.2025 16:45";"7,68"
"08.07.2025 17:00";"9,63"
"08.07.2025 17:15";"10,24"
"08.07.2025 17:30";"9,49"
"08.07.2025 17:45";"8,77"
"08.07.2025 18:00";"7,26"
"08.07.2025 18:15";"6,33"
"08.07.2025 18:30";"6,25"
"08.07.2025 18:45";"3,56"
"08.07.2025 19:00";"1,38"
"08.07.2025 19:15";"1,57"
"08.07.2025 19:30";"2,00"
"08.07.2025 19:45";"2,06"
"08.07.2025 20:00";"1,55"
"08.07.2025 20:15";"0,78"
"08.07.2025 20:30";"0,54"
"08.07.2025 20:45";"0,32"
"08.07.2025 21:00";"0,21"
"08.07.2025 21:15";"0,05"
"08.07.2025 21:30";"0,00"
"08.07.2025 21:45";"0,00"
"08.07.2025 22:00";"0,00"
"08.07.2025 22:15";"0,00"
"08.07.2025 22:30";"0,00"
"08.07.2025 22:45";"0,00"
"08.07.2025 23:00";"0,00"
"08.07.2025 23:15";"0,00"
"08.07.2025 23:30";"0,00"
"08.07.2025 23:45";"0,00"
"09.07.2025 00:00";"0,00"
"09.07.2025 00:15";"0,00"
"09.07.2025 00:30";"0,00"
"09.07.2025 00:45";"0,00"
"09.07.2025 01:00";"0,00"
"09.07.2025 01:15";"0,00"
"09.07.2025 01:30";"0,00"
"09.07.2025 01:45";"0,00"
"09.07.2025 02:00";"0,00"
"09.07.2025 02:15";"0,00"
"09.07.2025 02:30";"0,00"
"09.07.2025 02:45";"0,00"
"09.07.2025 03:00";"0,00"
"09.07.2025 03:15";"0,00"
"09.07.2025 03:30";"0,00"
"09.07.2025 03:45";"0,00"
"09.07.2025 04:00";"0,00"
"09.07.2025 04:15";"0,00"
"09.07.2025 04:30";"0,00"
"09.07.2025 04:45";"0,00"
"09.07.2025 05:00";"0,00"
"09.07.2025 05:15";"0,00"
"09.07.2025 05:30";"0,00"
"09.07.2025 05:45";"0,00"
"09.07.2025 06:00";"0,00"
"09.07.2025 06:15";"0,12"
"09.07.2025 06:30";"0,33"
"09.07.2025 06:45";"0,78"
"09.07.2025 07:00";"1,10"
"09.07.2025 07:15";"1,04"
"09.07.2025 07:30";"1,32"
"09.07.2025 07:45";"1,71"
"09.07.2025 08:00";"1,59"
"09.07.2025 08:15";"1,73"
"09.07.2025 08:30";"1,86"
"09.07.2025 08:45";"2,15"
"09.07.2025 09:00";"2,64"
"09.07.2025 09:15";"3,86"
"09.07.2025 09:30";"3,44"
"09.07.2025 09:45";"3,89"
"09.07.2025 10:00";"4,14"
"09.07.2025 10:15";"5,79"
"09.07.2025 10:30";"4,83"
"09.07.2025 10:45";"4,78"
"09.07.2025 11:00";"6,00"
"09.07.2025 11:15";"4,55"
"09.07.2025 11:30";"4,62"
"09.07.2025 11:45";"5,88"
"09.07.2025 12:00";"5,89"
"09.07.2025 12:15";"6,11"
"09.07.2025 12:30";"5,25"
"09.07.2025 12:45";"3,97"
"09.07.2025 13:00";"7,03"
"09.07.2025 13:15";"9,56"
"09.07.2025 13:30";"7,87"
"09.07.2025 13:45";"8,80"
"09.07.2025 14:00";"4,30"
"09.07.2025 14:15";"6,99"
"09.07.2025 14:30";"12,04"
"09.07.2025 14:45";"7,94"
"09.07.2025 15:00";"12,30"
"09.07.2025 15:15";"10,99"
"09.07.2025 15:30";"12,91"
"09.07.2025 15:45";"6,08"
"09.07.2025 16:00";"9,20"
"09.07.2025 16:15";"9,02"
"09.07.2025 16:30";"11,58"
"09.07.2025 16:45";"6,51"
"09.07.2025 17:00";"5,44"
"09.07.2025 17:15";"4,10"
"09.07.2025 17:30";"7,35"
"09.07.2025 17:45";"4,14"
"09.07.2025 18:00";"2,82"
"09.07.2025 18:15";"4,17"
"09.07.2025 18:30";"2,47"
"09.07.2025 18:45";"1,72"
"09.07.2025 19:00";"2,50"
"09.07.2025 19:15";"4,06"
"09.07.2025 19:30";"3,20"
"09.07.2025 19:45";"2,30"
"09.07.2025 20:00";"1,51"
"09.07.2025 20:15";"1,06"
"09.07.2025 20:30";"0,71"
"09.07.2025 20:45";"0,42"
"09.07.2025 21:00";"0,22"
"09.07.2025 21:15";"0,10"
"09.07.2025 21:30";"0,01"
"09.07.2025 21:45";"0,00"
"09.07.2025 22:00";"0,00"
"09.07.2025 22:15";"0,00"
"09.07.2025 22:30";"0,00"
"09.07.2025 22:45";"0,00"
"09.07.2025 23:00";"0,00"
"09.07.2025 23:15";"0,00"
