sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:43:53"
"Export Datum UTC";"2025-11-05T10:43:53.444Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"18.03.2025 00:15";"0,00"
"18.03.2025 00:30";"0,00"
"18.03.2025 00:45";"0,00"
"18.03.2025 01:00";"0,00"
"18.03.2025 01:15";"0,00"
"18.03.2025 01:30";"0,00"
"18.03.2025 01:45";"0,00"
"18.03.2025 02:00";"0,00"
"18.03.2025 02:15";"0,00"
"18.03.2025 02:30";"0,00"
"18.03.2025 02:45";"0,00"
"18.03.2025 03:00";"0,00"
"18.03.2025 03:15";"0,00"
"18.03.2025 03:30";"0,00"
"18.03.2025 03:45";"0,00"
"18.03.2025 04:00";"0,00"
"18.03.2025 04:15";"0,00"
"18.03.2025 04:30";"0,00"
"18.03.2025 04:45";"0,00"
"18.03.2025 05:00";"0,00"
"18.03.2025 05:15";"0,00"
"18.03.2025 05:30";"0,00"
"18.03.2025 05:45";"0,00"
"18.03.2025 06:00";"0,00"
"18.03.2025 06:15";"0,00"
"18.03.2025 06:30";"0,00"
"18.03.2025 06:45";"0,00"
"18.03.2025 07:00";"0,05"
"18.03.2025 07:15";"0,24"
"18.03.2025 07:30";"0,36"
"18.03.2025 07:45";"0,54"
"18.03.2025 08:00";"0,86"
"18.03.2025 08:15";"1,21"
"18.03.2025 08:30";"1,62"
"18.03.2025 08:45";"2,12"
"18.03.2025 09:00";"2,86"
"18.03.2025 09:15";"3,69"
"18.03.2025 09:30";"4,60"
"18.03.2025 09:45";"5,51"
"18.03.2025 10:00";"6,28"
"18.03.2025 10:15";"7,07"
"18.03.2025 10:30";"7,76"
"18.03.2025 10:45";"8,42"
"18.03.2025 11:00";"8,98"
"18.03.2025 11:15";"9,50"
"18.03.2025 11:30";"9,99"
"18.03.2025 11:45";"10,33"
"18.03.2025 12:00";"10,65"
"18.03.2025 12:15";"10,89"
"18.03.2025 12:30";"11,12"
"18.03.2025 12:45";"11,33"
"18.03.2025 13:00";"11,43"
"18.03.2025 13:15";"11,38"
"18.03.2025 13:30";"11,41"
"18.03.2025 13:45";"11,36"
"18.03.2025 14:00";"11,19"
"18.03.2025 14:15";"11,05"
"18.03.2025 14:30";"10,79"
"18.03.2025 14:45";"10,56"
"18.03.2025 15:00";"10,27"
"18.03.2025 15:15";"9,86"
"18.03.2025 15:30";"9,52"
"18.03.2025 15:45";"8,98"
"18.03.2025 16:00";"8,29"
"18.03.2025 16:15";"7,36"
"18.03.2025 16:30";"6,43"
"18.03.2025 16:45";"5,65"
"18.03.2025 17:00";"5,09"
"18.03.2025 17:15";"4,33"
"18.03.2025 17:30";"3,54"
"18.03.2025 17:45";"2,83"
"18.03.2025 18:00";"2,05"
"18.03.2025 18:15";"1,28"
"18.03.2025 18:30";"0,57"
"18.03.2025 18:45";"0,02"
"18.03.2025 19:00";"0,00"
"18.03.2025 19:15";"0,00"
"18.03.2025 19:30";"0,00"
"18.03.2025 19:45";"0,00"
"18.03.2025 20:00";"0,00"
"18.03.2025 20:15";"0,00"
"18.03.2025 20:30";"0,00"
"18.03.2025 20:45";"0,00"
"18.03.2025 21:00";"0,00"
"18.03.2025 21:15";"0,00"
"18.03.2025 21:30";"0,00"
"18.03.2025 21:45";"0,00"
"18.03.2025 22:00";"0,00"
"18.03.2025 22:15";"0,00"
"18.03.2025 22:30";"0,00"
"18.03.2025 22:45";"0,00"
"18.03.2025 23:00";"0,00"
"18.03.2025 23:15";"0,00"
"18.03.2025 23:30";"0,00"
"18.03.2025 23:45";"0,00"
"19.03.2025 00:00";"0,00"
"19.03.2025 00:15";"0,00"
"19.03.2025 00:30";"0,00"
"19.03.2025 00:45";"0,00"
"19.03.2025 01:00";"0,00"
"19.03.2025 01:15";"0,00"
"19.03.2025 01:30";"0,00"
"19.03.2025 01:45";"0,00"
"19.03.2025 02:00";"0,00"
"19.03.2025 02:15";"0,00"
"19.03.2025 02:30";"0,00"
"19.03.2025 02:45";"0,00"
"19.03.2025 03:00";"0,00"
"19.03.2025 03:15";"0,00"
"19.03.2025 03:30";"0,00"
"19.03.2025 03:45";"0,00"
"19.03.2025 04:00";"0,00"
"19.03.2025 04:15";"0,00"
"19.03.2025 04:30";"0,00"
"19.03.2025 04:45";"0,00"
"19.03.2025 05:00";"0,00"
"19.03.2025 05:15";"0,00"
"19.03.2025 05:30";"0,00"
"19.03.2025 05:45";"0,00"
"19.03.2025 06:00";"0,00"
"19.03.2025 06:15";"0,00"
"19.03.2025 06:30";"0,00"
"19.03.2025 06:45";"0,00"
"19.03.2025 07:00";"0,06"
"19.03.2025 07:15";"0,26"
"19.03.2025 07:30";"0,38"
"19.03.2025 07:45";"0,54"
"19.03.2025 08:00";"0,86"
"19.03.2025 08:15";"1,22"
"19.03.2025 08:30";"1,66"
"19.03.2025 08:45";"2,25"
"19.03.2025 09:00";"2,99"
"19.03.2025 09:15";"3,83"
"19.03.2025 09:30";"4,68"
"19.03.2025 09:45";"5,54"
"19.03.2025 10:00";"6,30"
"19.03.2025 10:15";"7,04"
"19.03.2025 10:30";"7,67"
"19.03.2025 10:45";"8,28"
"19.03.2025 11:00";"8,80"
"19.03.2025 11:15";"9,28"
"19.03.2025 11:30";"9,76"
"19.03.2025 11:45";"10,12"
"19.03.2025 12:00";"10,48"
"19.03.2025 12:15";"10,74"
"19.03.2025 12:30";"10,94"
"19.03.2025 12:45";"11,04"
"19.03.2025 13:00";"11,14"
"19.03.2025 13:15";"11,21"
"19.03.2025 13:30";"11,19"
"19.03.2025 13:45";"11,16"
"19.03.2025 14:00";"11,08"
"19.03.2025 14:15";"10,85"
"19.03.2025 14:30";"10,70"
"19.03.2025 14:45";"10,45"
"19.03.2025 15:00";"10,14"
"19.03.2025 15:15";"9,77"
"19.03.2025 15:30";"9,31"
"19.03.2025 15:45";"8,85"
"19.03.2025 16:00";"8,27"
"19.03.2025 16:15";"7,45"
"19.03.2025 16:30";"6,56"
"19.03.2025 16:45";"5,84"
"19.03.2025 17:00";"5,26"
"19.03.2025 17:15";"4,48"
"19.03.2025 17:30";"3,74"
"19.03.2025 17:45";"2,97"
"19.03.2025 18:00";"2,21"
"19.03.2025 18:15";"1,41"
"19.03.2025 18:30";"0,53"
"19.03.2025 18:45";"0,02"
"19.03.2025 19:00";"0,00"
"19.03.2025 19:15";"0,00"
"19.03.2025 19:30";"0,00"
"19.03.2025 19:45";"0,00"
"19.03.2025 20:00";"0,00"
"19.03.2025 20:15";"0,00"
"19.03.2025 20:30";"0,00"
"19.03.2025 20:45";"0,00"
"19.03.2025 21:00";"0,00"
"19.03.2025 21:15";"0,00"
"19.03.2025 21:30";"0,00"
"19.03.2025 21:45";"0,00"
"19.03.2025 22:00";"0,00"
"19.03.2025 22:15";"0,00"
"19.03.2025 22:30";"0,00"
"19.03.2025 22:45";"0,00"
"19.03.2025 23:00";"0,00"
"19.03.2025 23:15";"0,00"
