sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:44:10"
"Export Datum UTC";"2025-11-05T10:44:10.839Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"01.04.2025 00:15";"0,00"
"01.04.2025 00:30";"0,00"
"01.04.2025 00:45";"0,00"
"01.04.2025 01:00";"0,00"
"01.04.2025 01:15";"0,00"
"01.04.2025 01:30";"0,00"
"01.04.2025 01:45";"0,00"
"01.04.2025 02:00";"0,00"
"01.04.2025 02:15";"0,00"
"01.04.2025 02:30";"0,00"
"01.04.2025 02:45";"0,00"
"01.04.2025 03:00";"0,00"
"01.04.2025 03:15";"0,00"
"01.04.2025 03:30";"0,00"
"01.04.2025 03:45";"0,00"
"01.04.2025 04:00";"0,00"
"01.04.2025 04:15";"0,00"
"01.04.2025 04:30";"0,00"
"01.04.2025 04:45";"0,00"
"01.04.2025 05:00";"0,00"
"01.04.2025 05:15";"0,00"
"01.04.2025 05:30";"0,00"
"01.04.2025 05:45";"0,00"
"01.04.2025 06:00";"0,00"
"01.04.2025 06:15";"0,00"
"01.04.2025 06:30";"0,00"
"01.04.2025 06:45";"0,00"
"01.04.2025 07:00";"0,00"
"01.04.2025 07:15";"0,00"
"01.04.2025 07:30";"0,02"
"01.04.2025 07:45";"0,27"
"01.04.2025 08:00";"0,51"
"01.04.2025 08:15";"0,58"
"01.04.2025 08:30";"0,59"
"01.04.2025 08:45";"0,72"
"01.04.2025 09:00";"1,13"
"01.04.2025 09:15";"1,52"
"01.04.2025 09:30";"2,06"
"01.04.2025 09:45";"2,78"
"01.04.2025 10:00";"3,63"
"01.04.2025 10:15";"4,53"
"01.04.2025 10:30";"5,53"
"01.04.2025 10:45";"5,34"
"01.04.2025 11:00";"7,48"
"01.04.2025 11:15";"5,17"
"01.04.2025 11:30";"3,50"
"01.04.2025 11:45";"5,30"
"01.04.2025 12:00";"5,96"
"01.04.2025 12:15";"9,15"
"01.04.2025 12:30";"10,72"
"01.04.2025 12:45";"9,27"
"01.04.2025 13:00";"11,17"
"01.04.2025 13:15";"8,40"
"01.04.2025 13:30";"6,26"
"01.04.2025 13:45";"7,36"
"01.04.2025 14:00";"4,93"
"01.04.2025 14:15";"4,35"
"01.04.2025 14:30";"3,45"
"01.04.2025 14:45";"5,06"
"01.04.2025 15:00";"9,19"
"01.04.2025 15:15";"10,03"
"01.04.2025 15:30";"9,82"
"01.04.2025 15:45";"4,42"
"01.04.2025 16:00";"9,76"
"01.04.2025 16:15";"8,53"
"01.04.2025 16:30";"6,50"
"01.04.2025 16:45";"7,58"
"01.04.2025 17:00";"6,96"
"01.04.2025 17:15";"3,02"
"01.04.2025 17:30";"2,43"
"01.04.2025 17:45";"3,61"
"01.04.2025 18:00";"5,14"
"01.04.2025 18:15";"5,64"
"01.04.2025 18:30";"4,47"
"01.04.2025 18:45";"2,62"
"01.04.2025 19:00";"1,18"
"01.04.2025 19:15";"1,32"
"01.04.2025 19:30";"0,87"
"01.04.2025 19:45";"0,33"
"01.04.2025 20:00";"0,10"
"01.04.2025 20:15";"0,00"
"01.04.2025 20:30";"0,00"
"01.04.2025 20:45";"0,00"
"01.04.2025 21:00";"0,00"
"01.04.2025 21:15";"0,00"
"01.04.2025 21:30";"0,00"
"01.04.2025 21:45";"0,00"
"01.04.2025 22:00";"0,00"
"01.04.2025 22:15";"0,00"
"01.04.2025 22:30";"0,00"
"01.04.2025 22:45";"0,00"
"01.04.2025 23:00";"0,00"
"01.04.2025 23:15";"0,00"
"01.04.2025 23:30";"0,00"
"01.04.2025 23:45";"0,00"
"02.04.2025 00:00";"0,00"
"02.04.2025 00:15";"0,00"
"02.04.2025 00:30";"0,00"
"02.04.2025 00:45";"0,00"
"02.04.2025 01:00";"0,00"
"02.04.2025 01:15";"0,00"
"02.04.2025 01:30";"0,00"
"02.04.2025 01:45";"0,00"
"02.04.2025 02:00";"0,00"
"02.04.2025 02:15";"0,00"
"02.04.2025 02:30";"0,00"
"02.04.2025 02:45";"0,00"
"02.04.2025 03:00";"0,00"
"02.04.2025 03:15";"0,00"
"02.04.2025 03:30";"0,00"
"02.04.2025 03:45";"0,00"
"02.04.2025 04:00";"0,00"
"02.04.2025 04:15";"0,00"
"02.04.2025 04:30";"0,00"
"02.04.2025 04:45";"0,00"
"02.04.2025 05:00";"0,00"
"02.04.2025 05:15";"0,00"
"02.04.2025 05:30";"0,00"
"02.04.2025 05:45";"0,00"
"02.04.2025 06:00";"0,00"
"02.04.2025 06:15";"0,00"
"02.04.2025 06:30";"0,00"
"02.04.2025 06:45";"0,00"
"02.04.2025 07:00";"0,00"
"02.04.2025 07:15";"0,00"
"02.04.2025 07:30";"0,04"
"02.04.2025 07:45";"0,23"
"02.04.2025 08:00";"0,38"
"02.04.2025 08:15";"0,49"
"02.04.2025 08:30";"0,59"
"02.04.2025 08:45";"0,74"
"02.04.2025 09:00";"1,17"
"02.04.2025 09:15";"1,54"
"02.04.2025 09:30";"2,06"
"02.04.2025 09:45";"2,74"
"02.04.2025 10:00";"3,52"
"02.04.2025 10:15";"4,35"
"02.04.2025 10:30";"5,18"
"02.04.2025 10:45";"5,94"
"02.04.2025 11:00";"6,73"
"02.04.2025 11:15";"7,35"
"02.04.2025 11:30";"8,07"
"02.04.2025 11:45";"8,64"
"02.04.2025 12:00";"9,12"
"02.04.2025 12:15";"9,65"
"02.04.2025 12:30";"10,08"
"02.04.2025 12:45";"10,41"
"02.04.2025 13:00";"10,64"
"02.04.2025 13:15";"10,90"
"02.04.2025 13:30";"11,07"
"02.04.2025 13:45";"11,28"
"02.04.2025 14:00";"11,38"
"02.04.2025 14:15";"11,44"
"02.04.2025 14:30";"11,50"
"02.04.2025 14:45";"11,49"
"02.04.2025 15:00";"11,52"
"02.04.2025 15:15";"9,81"
"02.04.2025 15:30";"11,13"
"02.04.2025 15:45";"10,66"
"02.04.2025 16:00";"10,31"
"02.04.2025 16:15";"10,02"
"02.04.2025 16:30";"9,32"
"02.04.2025 16:45";"8,53"
"02.04.2025 17:00";"8,53"
"02.04.2025 17:15";"7,84"
"02.04.2025 17:30";"6,97"
"02.04.2025 17:45";"6,22"
"02.04.2025 18:00";"5,60"
"02.04.2025 18:15";"4,83"
"02.04.2025 18:30";"3,93"
"02.04.2025 18:45";"3,15"
"02.04.2025 19:00";"2,36"
"02.04.2025 19:15";"1,62"
"02.04.2025 19:30";"0,93"
"02.04.2025 19:45";"0,34"
"02.04.2025 20:00";"0,07"
"02.04.2025 20:15";"0,00"
"02.04.2025 20:30";"0,00"
"02.04.2025 20:45";"0,00"
"02.04.2025 21:00";"0,00"
"02.04.2025 21:15";"0,00"
"02.04.2025 21:30";"0,00"
"02.04.2025 21:45";"0,00"
"02.04.2025 22:00";"0,00"
"02.04.2025 22:15";"0,00"
"02.04.2025 22:30";"0,00"
"02.04.2025 22:45";"0,00"
"02.04.2025 23:00";"0,00"
"02.04.2025 23:15";"0,00"
