sep=;
"Version";"4"
"Sprache";"de-DE"
"Lokales Export Datum";"05.11.2025 11:43:17"
"Export Datum UTC";"2025-11-05T10:43:17.162Z"
"Zeitzone";"Europe/Berlin"
"Nutzername";"strub@gmx.de"
"Ebene";"Anlage"
"Id der Anlage";"15227868"
"Name der Anlage";"Strub Thomas Offnadingen"
"";""
"Zeitraum";"Leistung [kW] / Strub Thomas Offnadingen"
"11.02.2025 00:15";"0,00"
"11.02.2025 00:30";"0,00"
"11.02.2025 00:45";"0,00"
"11.02.2025 01:00";"0,00"
"11.02.2025 01:15";"0,00"
"11.02.2025 01:30";"0,00"
"11.02.2025 01:45";"0,00"
"11.02.2025 02:00";"0,00"
"11.02.2025 02:15";"0,00"
"11.02.2025 02:30";"0,00"
"11.02.2025 02:45";"0,00"
"11.02.2025 03:00";"0,00"
"11.02.2025 03:15";"0,00"
"11.02.2025 03:30";"0,00"
"11.02.2025 03:45";"0,00"
"11.02.2025 04:00";"0,00"
"11.02.2025 04:15";"0,00"
"11.02.2025 04:30";"0,00"
"11.02.2025 04:45";"0,00"
"11.02.2025 05:00";"0,00"
"11.02.2025 05:15";"0,00"
"11.02.2025 05:30";"0,00"
"11.02.2025 05:45";"0,00"
"11.02.2025 06:00";"0,00"
"11.02.2025 06:15";"0,00"
"11.02.2025 06:30";"0,00"
"11.02.2025 06:45";"0,00"
"11.02.2025 07:00";"0,00"
"11.02.2025 07:15";"0,00"
"11.02.2025 07:30";"0,00"
"11.02.2025 07:45";"0,00"
"11.02.2025 08:00";"0,00"
"11.02.2025 08:15";"0,00"
"11.02.2025 08:30";"0,00"
"11.02.2025 08:45";"0,08"
"11.02.2025 09:00";"0,11"
"11.02.2025 09:15";"0,18"
"11.02.2025 09:30";"0,25"
"11.02.2025 09:45";"0,29"
"11.02.2025 10:00";"0,36"
"11.02.2025 10:15";"0,62"
"11.02.2025 10:30";"0,76"
"11.02.2025 10:45";"0,73"
"11.02.2025 11:00";"0,82"
"11.02.2025 11:15";"0,98"
"11.02.2025 11:30";"1,17"
"11.02.2025 11:45";"1,69"
"11.02.2025 12:00";"1,35"
"11.02.2025 12:15";"1,28"
"11.02.2025 12:30";"1,25"
"11.02.2025 12:45";"1,06"
"11.02.2025 13:00";"1,09"
"11.02.2025 13:15";"0,91"
"11.02.2025 13:30";"0,84"
"11.02.2025 13:45";"0,67"
"11.02.2025 14:00";"0,66"
"11.02.2025 14:15";"0,86"
"11.02.2025 14:30";"0,91"
"11.02.2025 14:45";"0,64"
"11.02.2025 15:00";"0,45"
"11.02.2025 15:15";"0,40"
"11.02.2025 15:30";"0,40"
"11.02.2025 15:45";"0,43"
"11.02.2025 16:00";"0,26"
"11.02.2025 16:15";"0,20"
"11.02.2025 16:30";"0,18"
"11.02.2025 16:45";"0,08"
"11.02.2025 17:00";"0,06"
"11.02.2025 17:15";"0,04"
"11.02.2025 17:30";"0,00"
"11.02.2025 17:45";"0,00"
"11.02.2025 18:00";"0,00"
"11.02.2025 18:15";"0,00"
"11.02.2025 18:30";"0,00"
"11.02.2025 18:45";"0,00"
"11.02.2025 19:00";"0,00"
"11.02.2025 19:15";"0,00"
"11.02.2025 19:30";"0,00"
"11.02.2025 19:45";"0,00"
"11.02.2025 20:00";"0,00"
"11.02.2025 20:15";"0,00"
"11.02.2025 20:30";"0,00"
"11.02.2025 20:45";"0,00"
"11.02.2025 21:00";"0,00"
"11.02.2025 21:15";"0,00"
"11.02.2025 21:30";"0,00"
"11.02.2025 21:45";"0,00"
"11.02.2025 22:00";"0,00"
"11.02.2025 22:15";"0,00"
"11.02.2025 22:30";"0,00"
"11.02.2025 22:45";"0,00"
"11.02.2025 23:00";"0,00"
"11.02.2025 23:15";"0,00"
"11.02.2025 23:30";"0,00"
"11.02.2025 23:45";"0,00"
"12.02.2025 00:00";"0,00"
"12.02.2025 00:15";"0,00"
"12.02.2025 00:30";"0,00"
"12.02.2025 00:45";"0,00"
"12.02.2025 01:00";"0,00"
"12.02.2025 01:15";"0,00"
"12.02.2025 01:30";"0,00"
"12.02.2025 01:45";"0,00"
"12.02.2025 02:00";"0,00"
"12.02.2025 02:15";"0,00"
"12.02.2025 02:30";"0,00"
"12.02.2025 02:45";"0,00"
"12.02.2025 03:00";"0,00"
"12.02.2025 03:15";"0,00"
"12.02.2025 03:30";"0,00"
"12.02.2025 03:45";"0,00"
"12.02.2025 04:00";"0,00"
"12.02.2025 04:15";"0,00"
"12.02.2025 04:30";"0,00"
"12.02.2025 04:45";"0,00"
"12.02.2025 05:00";"0,00"
"12.02.2025 05:15";"0,00"
"12.02.2025 05:30";"0,00"
"12.02.2025 05:45";"0,00"
"12.02.2025 06:00";"0,00"
"12.02.2025 06:15";"0,00"
"12.02.2025 06:30";"0,00"
"12.02.2025 06:45";"0,00"
"12.02.2025 07:00";"0,00"
"12.02.2025 07:15";"0,00"
"12.02.2025 07:30";"0,00"
"12.02.2025 07:45";"0,00"
"12.02.2025 08:00";"0,00"
"12.02.2025 08:15";"0,06"
"12.02.2025 08:30";"0,30"
"12.02.2025 08:45";"0,62"
"12.02.2025 09:00";"0,94"
"12.02.2025 09:15";"1,26"
"12.02.2025 09:30";"1,70"
"12.02.2025 09:45";"1,68"
"12.02.2025 10:00";"1,54"
"12.02.2025 10:15";"1,50"
"12.02.2025 10:30";"1,76"
"12.02.2025 10:45";"2,38"
"12.02.2025 11:00";"2,84"
"12.02.2025 11:15";"2,07"
"12.02.2025 11:30";"1,52"
"12.02.2025 11:45";"1,42"
"12.02.2025 12:00";"1,84"
"12.02.2025 12:15";"1,77"
"12.02.2025 12:30";"2,18"
"12.02.2025 12:45";"4,67"
"12.02.2025 13:00";"7,12"
"12.02.2025 13:15";"7,01"
"12.02.2025 13:30";"3,37"
"12.02.2025 13:45";"5,06"
"12.02.2025 14:00";"5,33"
"12.02.2025 14:15";"3,69"
"12.02.2025 14:30";"1,65"
"12.02.2025 14:45";"1,54"
"12.02.2025 15:00";"1,40"
"12.02.2025 15:15";"1,28"
"12.02.2025 15:30";"1,22"
"12.02.2025 15:45";"1,10"
"12.02.2025 16:00";"1,00"
"12.02.2025 16:15";"0,81"
"12.02.2025 16:30";"0,52"
"12.02.2025 16:45";"0,43"
"12.02.2025 17:00";"0,22"
"12.02.2025 17:15";"0,09"
"12.02.2025 17:30";"0,02"
"12.02.2025 17:45";"0,00"
"12.02.2025 18:00";"0,00"
"12.02.2025 18:15";"0,00"
"12.02.2025 18:30";"0,00"
"12.02.2025 18:45";"0,00"
"12.02.2025 19:00";"0,00"
"12.02.2025 19:15";"0,00"
"12.02.2025 19:30";"0,00"
"12.02.2025 19:45";"0,00"
"12.02.2025 20:00";"0,00"
"12.02.2025 20:15";"0,00"
"12.02.2025 20:30";"0,00"
"12.02.2025 20:45";"0,00"
"12.02.2025 21:00";"0,00"
"12.02.2025 21:15";"0,00"
"12.02.2025 21:30";"0,00"
"12.02.2025 21:45";"0,00"
"12.02.2025 22:00";"0,00"
"12.02.2025 22:15";"0,00"
"12.02.2025 22:30";"0,00"
"12.02.2025 22:45";"0,00"
"12.02.2025 23:00";"0,00"
"12.02.2025 23:15";"0,00"
